geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CHFL,202119,50639,1511,49128,1396992,1,100,3,-1.0999999999999996,7.7,8709355,581.43,16040.13,3745,43,0,8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202119,133061,7151,125910,5938509,1,100,5.4,-1.7999999999999998,10.6,8709355,1527.79,68185.41,2753,31.61,0,2.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202120,63625,1351,62274,1460617,1,100,2.1,-0.8999999999999999,7.5,8709355,730.54,16770.67,12986,149.11,0,25.6,COVID19Test,2021-11-26_07-48-10,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202120,136575,6856,129719,6075084,1,100,5,-0.40000000000000036,10.5,8709355,1568.14,69753.55,3514,40.35,0,2.6,COVID19Test,2021-11-26_07-48-10,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202121,45917,970,44947,1506534,1,100,2.1,0,7.3,8709355,527.21,17297.88,-17708,-203.33,0,-27.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202121,110145,4733,105412,6185229,1,100,4.3,-0.7000000000000002,10.4,8709355,1264.67,71018.22,-26430,-303.47,0,-19.4,COVID19Test,2021-11-26_07-48-10,isoweek,2021-21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202122,52086,651,51435,1558620,1,100,1.2,-0.9000000000000001,7.1,8709355,598.05,17895.93,6169,70.84,0,13.4,COVID19Test,2021-11-26_07-48-10,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202122,111404,3379,108025,6296633,1,100,3,-1.2999999999999998,10.2,8709355,1279.13,72297.35,1259,14.46,0,1.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202123,50348,444,49904,1608968,1,100,0.9,-0.29999999999999993,6.9,8709355,578.09,18474.02,-1738,-19.96,0,-3.3,COVID19Test,2021-11-26_07-48-10,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202123,92656,2329,90327,6389289,1,100,2.5,-0.5,10.1,8709355,1063.87,73361.22,-18748,-215.26,0,-16.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202124,59328,218,59110,1668296,1,100,0.4,-0.5,6.7,8709355,681.2,19155.22,8980,103.11,0,17.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202124,81927,1282,80645,6471216,1,100,1.6,-0.8999999999999999,10,8709355,940.68,74301.9,-10729,-123.19,0,-11.6,COVID19Test,2021-11-26_07-48-10,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202125,61213,147,61066,1729509,1,100,0.2,-0.2,6.5,8709355,702.84,19858.06,1885,21.64,0,3.2,COVID19Test,2021-11-26_07-48-10,isoweek,2021-25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202125,71189,786,70403,6542405,1,100,1.1,-0.5,9.9,8709355,817.39,75119.28,-10738,-123.29,0,-13.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202126,87692,202,87490,1817201,1,100,0.2,0,6.2,8709355,1006.87,20864.93,26479,304.03,0,43.3,COVID19Test,2021-11-26_07-48-10,isoweek,2021-26,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202126,80060,998,79062,6622465,1,100,1.2,0.09999999999999987,9.8,8709355,919.24,76038.52,8871,101.85,0,12.5,COVID19Test,2021-11-26_07-48-10,isoweek,2021-26,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202127,108952,378,108574,1926153,1,100,0.3,0.09999999999999998,5.8,8709355,1250.98,22115.91,21260,244.11,0,24.2,COVID19Test,2021-11-26_07-48-10,isoweek,2021-27,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202127,79388,1935,77453,6701853,1,100,2.4,1.2,9.7,8709355,911.53,76950.05,-672,-7.71,0,-0.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-27,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202128,104858,735,104123,2031011,1,100,0.7,0.39999999999999997,5.6,8709355,1203.97,23319.88,-4094,-47.01,0,-3.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202128,83614,3638,79976,6785467,1,100,4.4,2.0000000000000004,9.7,8709355,960.05,77910.1,4226,48.52,0,5.3,COVID19Test,2021-11-26_07-48-10,isoweek,2021-28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202129,82683,1018,81665,2113694,1,100,1.2,0.5,5.4,8709355,949.36,24269.24,-22175,-254.61,0,-21.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202129,78170,4802,73368,6863637,1,100,6.1,1.6999999999999993,9.6,8709355,897.54,78807.64,-5444,-62.51,0,-6.5,COVID19Test,2021-11-26_07-48-10,isoweek,2021-29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202130,74177,1071,73106,2187871,1,100,1.4,0.19999999999999996,5.3,8709355,851.69,25120.93,-8506,-97.67,0,-10.3,COVID19Test,2021-11-26_07-48-10,isoweek,2021-30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202130,69980,5145,64835,6933617,1,100,7.4,1.3000000000000007,9.6,8709355,803.5,79611.14,-8190,-94.04,0,-10.5,COVID19Test,2021-11-26_07-48-10,isoweek,2021-30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202131,63959,1487,62472,2251830,1,100,2.3,0.8999999999999999,5.2,8709355,734.37,25855.3,-10218,-117.32,0,-13.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202131,66468,7206,59262,7000085,1,100,10.8,3.4000000000000004,9.6,8709355,763.18,80374.32,-3512,-40.32,0,-5,COVID19Test,2021-11-26_07-48-10,isoweek,2021-31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202132,63443,2692,60751,2315273,1,100,4.2,1.9000000000000004,5.2,8709355,728.45,26583.75,-516,-5.92,0,-0.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202132,76549,13421,63128,7076634,1,100,17.5,6.699999999999999,9.7,8709355,878.93,81253.25,10081,115.75,0,15.2,COVID19Test,2021-11-26_07-48-10,isoweek,2021-32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202133,66706,3088,63618,2381979,1,100,4.6,0.39999999999999947,5.1,8709355,765.91,27349.66,3263,37.46,0,5.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202133,96191,17608,78583,7172825,1,100,18.3,0.8000000000000007,9.8,8709355,1104.46,82357.71,19642,225.53,0,25.7,COVID19Test,2021-11-26_07-48-10,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202134,75124,2905,72219,2457103,1,100,3.9,-0.6999999999999997,5.1,8709355,862.57,28212.23,8418,96.66,0,12.6,COVID19Test,2021-11-26_07-48-10,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202134,116474,17800,98674,7289299,1,100,15.3,-3,9.9,8709355,1337.34,83695.05,20283,232.88,0,21.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202135,90469,2737,87732,2547572,1,100,3,-0.8999999999999999,5,8709355,1038.76,29250.98,15345,176.19,0,20.4,COVID19Test,2021-11-26_07-48-10,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202135,135011,18587,116424,7424310,1,100,13.8,-1.5,10,8709355,1550.18,85245.23,18537,212.84,0,15.9,COVID19Test,2021-11-26_07-48-10,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202136,90471,2484,87987,2638043,1,100,2.7,-0.2999999999999998,4.9,8709355,1038.78,30289.76,2,0.02,0,0,COVID19Test,2021-11-26_07-48-10,isoweek,2021-36,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202136,146878,18648,128230,7571188,1,100,12.7,-1.1000000000000014,10,8709355,1686.44,86931.67,11867,136.26,0,8.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-36,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202137,126864,1706,125158,2764907,1,100,1.3,-1.4000000000000001,4.8,8709355,1456.64,31746.4,36393,417.86,0,40.2,COVID19Test,2021-11-26_07-48-10,isoweek,2021-37,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202137,140218,13239,126979,7711406,1,100,9.4,-3.299999999999999,10,8709355,1609.97,88541.64,-6660,-76.47,0,-4.5,COVID19Test,2021-11-26_07-48-10,isoweek,2021-37,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202138,131827,1263,130564,2896734,1,100,1,-0.30000000000000004,4.6,8709355,1513.63,33260.03,4963,56.99,0,3.9,COVID19Test,2021-11-26_07-48-10,isoweek,2021-38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202138,126189,9482,116707,7837595,1,100,7.5,-1.9000000000000004,10,8709355,1448.89,89990.53,-14029,-161.08,0,-10,COVID19Test,2021-11-26_07-48-10,isoweek,2021-38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202139,130267,1091,129176,3027001,1,100,0.8,-0.19999999999999996,4.4,8709355,1495.71,34755.74,-1560,-17.92,0,-1.2,COVID19Test,2021-11-26_07-48-10,isoweek,2021-39,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202139,122476,7935,114541,7960071,1,100,6.5,-1,9.9,8709355,1406.26,91396.79,-3713,-42.63,0,-2.9,COVID19Test,2021-11-26_07-48-10,isoweek,2021-39,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202140,123969,1056,122913,3150970,1,100,0.9,0.09999999999999998,4.3,8709355,1423.4,36179.14,-6298,-72.31,0,-4.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-40,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202140,107040,6537,100503,8067111,1,100,6.1,-0.40000000000000036,9.9,8709355,1229.02,92625.81,-15436,-177.24,0,-12.6,COVID19Test,2021-11-26_07-48-10,isoweek,2021-40,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202141,64520,970,63550,3215490,1,100,1.5,0.6,4.2,8709355,740.81,36919.96,-59449,-682.59,0,-48,COVID19Test,2021-11-26_07-48-10,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202141,102039,6313,95726,8169150,1,100,6.2,0.10000000000000053,9.8,8709355,1171.6,93797.42,-5001,-57.42,0,-4.7,COVID19Test,2021-11-26_07-48-10,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202142,60692,1327,59365,3276182,1,100,2.2,0.7000000000000002,4.2,8709355,696.86,37616.82,-3828,-43.95,0,-5.9,COVID19Test,2021-11-26_07-48-10,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202142,107216,8811,98405,8276366,1,100,8.2,1.9999999999999991,9.8,8709355,1231.04,95028.46,5177,59.44,0,5.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202143,62488,1540,60948,3338670,1,100,2.5,0.2999999999999998,4.2,8709355,717.48,38334.3,1796,20.62,0,3,COVID19Test,2021-11-26_07-48-10,isoweek,2021-43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202143,115120,11535,103585,8391486,1,100,10,1.8000000000000007,9.8,8709355,1321.8,96350.26,7904,90.76,0,7.4,COVID19Test,2021-11-26_07-48-10,isoweek,2021-43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202144,59681,2023,57658,3398351,1,100,3.4,0.8999999999999999,4.2,8709355,685.25,39019.55,-2807,-32.23,0,-4.5,COVID19Test,2021-11-26_07-48-10,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202144,139945,17177,122768,8531431,1,100,12.3,2.3000000000000007,9.8,8709355,1606.84,97957.09,24825,285.04,0,21.6,COVID19Test,2021-11-26_07-48-10,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202145,60961,2655,58306,3459312,1,100,4.4,1.0000000000000004,4.2,8709355,699.95,39719.5,1280,14.7,0,2.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202145,179026,25143,153883,8710457,1,100,14,1.6999999999999993,9.9,8709355,2055.56,100012.65,39081,448.72,0,27.9,COVID19Test,2021-11-26_07-48-10,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CHFL,202146,66534,4135,62399,3525846,1,100,6.2,1.7999999999999998,4.2,8709355,763.94,40483.43,5573,63.99,0,9.1,COVID19Test,2021-11-26_07-48-10,isoweek,2021-46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202146,221628,37634,183994,8932085,1,100,17,3,10.1,8709355,2544.71,102557.37,42602,489.15,0,23.8,COVID19Test,2021-11-26_07-48-10,isoweek,2021-46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202022,26341,205,26136,26341,1,100,0.8,NA,0.8,8670300,303.81,303.81,26341,303.81,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202023,25652,154,25498,51993,1,100,0.6,-0.20000000000000007,0.7,8670300,295.86,599.67,-689,-7.95,0,-2.6,COVID19Test,2021-11-26_07-48-10,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202024,35716,221,35495,87709,1,100,0.6,0,0.7,8670300,411.93,1011.6,10064,116.07,0,39.2,COVID19Test,2021-11-26_07-48-10,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202025,48257,203,48054,135966,1,100,0.4,-0.19999999999999996,0.6,8670300,556.58,1568.18,12541,144.65,0,35.1,COVID19Test,2021-11-26_07-48-10,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202026,57314,393,56921,193280,1,100,0.7,0.29999999999999993,0.6,8670300,661.04,2229.22,9057,104.46,0,18.8,COVID19Test,2021-11-26_07-48-10,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202027,69894,751,69143,263174,1,100,1.1,0.40000000000000013,0.7,8670300,806.13,3035.35,12580,145.09,0,21.9,COVID19Test,2021-11-26_07-48-10,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-26_07-48-10,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
