date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,female,fully_vaccinated,28,236,2540371,1.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,female,partially_vaccinated,0,83,239777,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,female,not_vaccinated,107,2327,1607240,6.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,female,unknown,8,1837,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,male,fully_vaccinated,24,303,2444388,0.98,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,male,partially_vaccinated,7,123,245970,2.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,male,not_vaccinated,110,2843,1631609,6.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,male,unknown,28,2226,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,unknown,fully_vaccinated,0,0,1522,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,unknown,partially_vaccinated,0,0,198,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,female,fully_vaccinated,21,257,2588695,0.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,female,partially_vaccinated,1,84,244931,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,female,not_vaccinated,73,2400,1553762,4.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,female,unknown,14,1851,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,male,fully_vaccinated,23,326,2492488,0.92,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,male,partially_vaccinated,5,128,255964,1.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,male,not_vaccinated,92,2935,1573515,5.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,male,unknown,17,2243,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,fully_vaccinated,0,0,1564,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,partially_vaccinated,0,0,204,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,fully_vaccinated,15,272,2638969,0.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,partially_vaccinated,0,84,229680,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,not_vaccinated,60,2460,1518739,3.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,unknown,12,1863,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,fully_vaccinated,14,340,2542524,0.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,partially_vaccinated,3,131,242508,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,not_vaccinated,48,2983,1536935,3.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,unknown,16,2259,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,fully_vaccinated,0,0,1594,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,partially_vaccinated,0,0,205,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,fully_vaccinated,23,295,2696233,0.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,partially_vaccinated,2,86,198138,1.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,not_vaccinated,43,2503,1493017,2.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,unknown,8,1871,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,fully_vaccinated,27,367,2603432,1.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,partially_vaccinated,3,134,208723,1.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,not_vaccinated,47,3030,1509812,3.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,unknown,5,2264,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,fully_vaccinated,0,0,1688,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,partially_vaccinated,0,0,137,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,not_vaccinated,1,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,fully_vaccinated,17,312,2758968,0.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,partially_vaccinated,0,86,158121,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,not_vaccinated,47,2550,1470299,3.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,unknown,7,1878,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,fully_vaccinated,30,397,2672775,1.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,partially_vaccinated,4,138,164157,2.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,not_vaccinated,35,3065,1485035,2.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,unknown,10,2274,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,fully_vaccinated,0,0,1747,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,partially_vaccinated,0,0,116,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,fully_vaccinated,25,337,2812304,0.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,partially_vaccinated,2,88,123041,1.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,not_vaccinated,40,2590,1452043,2.75,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,unknown,10,1888,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,fully_vaccinated,44,441,2731478,1.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,partially_vaccinated,0,138,124983,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,not_vaccinated,39,3104,1465506,2.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,unknown,13,2287,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,fully_vaccinated,0,0,1785,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,partially_vaccinated,0,0,97,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,fully_vaccinated,32,369,2848473,1.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,partially_vaccinated,1,89,100954,0.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,not_vaccinated,53,2643,1437961,3.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,unknown,10,1898,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,fully_vaccinated,38,479,2770753,1.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,partially_vaccinated,1,139,100456,1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,not_vaccinated,70,3174,1450758,4.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,unknown,15,2302,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,fully_vaccinated,0,0,1829,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,partially_vaccinated,0,0,66,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,fully_vaccinated,33,402,2872823,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,partially_vaccinated,2,91,88699,2.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,not_vaccinated,70,2713,1425866,4.91,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,unknown,20,1918,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,fully_vaccinated,51,530,2797437,1.82,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,partially_vaccinated,1,140,86961,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,not_vaccinated,73,3247,1437569,5.08,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,unknown,13,2315,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,fully_vaccinated,0,0,1859,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,partially_vaccinated,0,0,51,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,fully_vaccinated,60,462,2894605,2.07,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,partially_vaccinated,0,91,83958,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,not_vaccinated,94,2807,1408825,6.67,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,unknown,14,1932,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,fully_vaccinated,67,597,2821286,2.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,partially_vaccinated,1,141,81637,1.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,not_vaccinated,92,3339,1419044,6.48,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,unknown,18,2333,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,fully_vaccinated,0,0,1886,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,partially_vaccinated,0,0,44,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,fully_vaccinated,57,519,2911207,1.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,partially_vaccinated,2,93,79852,2.5,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,not_vaccinated,123,2930,1396329,8.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,unknown,32,1964,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,fully_vaccinated,84,681,2838838,2.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,partially_vaccinated,1,142,77186,1.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,not_vaccinated,113,3452,1405943,8.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,unknown,25,2358,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,fully_vaccinated,0,0,1910,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,partially_vaccinated,0,0,36,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202104,all,fully_vaccinated,0,0,15380,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202104,all,partially_vaccinated,2,2,277877,0.72,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202104,all,not_vaccinated,57,57,8416098,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202104,all,unknown,243,243,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,fully_vaccinated,0,0,46907,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,partially_vaccinated,7,9,314882,2.22,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,not_vaccinated,118,175,8347566,1.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,unknown,301,544,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,fully_vaccinated,3,3,103259,2.91,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,partially_vaccinated,4,13,336269,1.19,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,not_vaccinated,110,285,8269827,1.33,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,unknown,213,757,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,fully_vaccinated,6,9,175581,3.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,partially_vaccinated,10,23,322645,3.1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,not_vaccinated,109,394,8211129,1.33,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,unknown,188,945,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,fully_vaccinated,6,15,265614,2.26,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,partially_vaccinated,6,29,281303,2.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,not_vaccinated,99,493,8162438,1.21,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,unknown,182,1127,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,fully_vaccinated,6,21,342416,1.75,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,partially_vaccinated,7,36,279709,2.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,not_vaccinated,143,636,8087230,1.77,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,unknown,186,1313,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,fully_vaccinated,5,26,404668,1.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,partially_vaccinated,8,44,307511,2.6,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,not_vaccinated,135,771,7997176,1.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,unknown,209,1522,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,fully_vaccinated,10,36,478545,2.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,partially_vaccinated,13,57,311509,4.17,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,not_vaccinated,158,929,7919301,2,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,unknown,231,1753,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,fully_vaccinated,6,42,548092,1.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,partially_vaccinated,4,61,355722,1.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,not_vaccinated,222,1151,7805541,2.84,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,unknown,236,1989,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,fully_vaccinated,14,56,614749,2.28,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,partially_vaccinated,10,71,398503,2.51,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,not_vaccinated,234,1385,7696103,3.04,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,unknown,289,2278,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,fully_vaccinated,15,71,702516,2.14,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,partially_vaccinated,15,86,435142,3.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,not_vaccinated,214,1599,7571697,2.83,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,unknown,268,2546,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,fully_vaccinated,17,88,787908,2.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,partially_vaccinated,9,95,562712,1.6,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,not_vaccinated,271,1870,7358735,3.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,unknown,199,2745,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,fully_vaccinated,14,102,898821,1.56,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,partially_vaccinated,12,107,713160,1.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,not_vaccinated,254,2124,7097374,3.58,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,unknown,211,2956,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,fully_vaccinated,16,118,1007317,1.59,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,partially_vaccinated,15,122,891591,1.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,not_vaccinated,241,2365,6810447,3.54,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,unknown,192,3148,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,fully_vaccinated,15,133,1144367,1.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,partially_vaccinated,14,136,1079627,1.3,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,not_vaccinated,177,2542,6485361,2.73,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,unknown,130,3278,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,fully_vaccinated,6,139,1335860,0.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,partially_vaccinated,10,146,1175822,0.85,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,not_vaccinated,121,2663,6197673,1.95,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,unknown,100,3378,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,fully_vaccinated,9,148,1601478,0.56,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,partially_vaccinated,11,157,1229315,0.89,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,not_vaccinated,144,2807,5878562,2.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,unknown,88,3466,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,fully_vaccinated,13,161,1876886,0.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,partially_vaccinated,5,162,1248418,0.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,not_vaccinated,76,2883,5584051,1.36,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,unknown,54,3520,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,fully_vaccinated,8,169,2190163,0.37,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,partially_vaccinated,5,167,1274832,0.39,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,not_vaccinated,66,2949,5244360,1.26,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,unknown,41,3561,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
