date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202117,AG,30 - 39,2071,altersklasse_covid19,age_group_AKL10,99087,11782,2.09,11.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.083,8.3
202118,AG,30 - 39,3248,altersklasse_covid19,age_group_AKL10,99087,15030,3.28,15.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.094,9.4
202119,AG,30 - 39,3424,altersklasse_covid19,age_group_AKL10,99087,18454,3.46,18.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.105,10.5
202120,AG,30 - 39,4087,altersklasse_covid19,age_group_AKL10,99087,22541,4.12,22.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.106,10.6
202121,AG,30 - 39,5753,altersklasse_covid19,age_group_AKL10,99087,28294,5.81,28.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.141,14.099999999999998
202122,AG,30 - 39,8154,altersklasse_covid19,age_group_AKL10,99087,36448,8.23,36.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.159,15.9
202123,AG,30 - 39,8930,altersklasse_covid19,age_group_AKL10,99087,45378,9.01,45.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.179,17.9
202124,AG,30 - 39,8653,altersklasse_covid19,age_group_AKL10,99087,54031,8.73,54.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.205,20.5
202125,AG,30 - 39,6811,altersklasse_covid19,age_group_AKL10,99087,60842,6.87,61.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.189,18.9
202126,AG,30 - 39,6171,altersklasse_covid19,age_group_AKL10,99087,67013,6.23,67.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.177,17.7
202127,AG,30 - 39,7086,altersklasse_covid19,age_group_AKL10,99087,74099,7.15,74.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.198,19.8
202128,AG,30 - 39,6528,altersklasse_covid19,age_group_AKL10,99087,80627,6.59,81.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.222,22.2
202129,AG,30 - 39,4184,altersklasse_covid19,age_group_AKL10,99087,84811,4.22,85.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.219,21.9
202130,AG,30 - 39,2701,altersklasse_covid19,age_group_AKL10,99087,87512,2.73,88.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.184,18.4
202131,AG,30 - 39,2309,altersklasse_covid19,age_group_AKL10,99087,89821,2.33,90.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.18,18
202132,AG,30 - 39,2218,altersklasse_covid19,age_group_AKL10,99087,92039,2.24,92.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.198,19.8
202133,AG,30 - 39,2347,altersklasse_covid19,age_group_AKL10,99087,94386,2.37,95.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.194,19.400000000000002
202134,AG,30 - 39,3022,altersklasse_covid19,age_group_AKL10,99087,97408,3.05,98.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.201,20.1
202135,AG,30 - 39,2942,altersklasse_covid19,age_group_AKL10,99087,100350,2.97,101.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.198,19.8
202136,AG,30 - 39,3672,altersklasse_covid19,age_group_AKL10,99087,104022,3.71,104.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.212,21.2
202137,AG,30 - 39,4112,altersklasse_covid19,age_group_AKL10,99087,108134,4.15,109.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.212,21.2
202138,AG,30 - 39,3432,altersklasse_covid19,age_group_AKL10,99087,111566,3.46,112.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.211,21.099999999999998
202139,AG,30 - 39,3151,altersklasse_covid19,age_group_AKL10,99087,114717,3.18,115.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.215,21.5
202140,AG,30 - 39,3147,altersklasse_covid19,age_group_AKL10,99087,117864,3.18,118.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.232,23.200000000000003
202141,AG,30 - 39,3005,altersklasse_covid19,age_group_AKL10,99087,120869,3.03,121.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.218,21.8
202142,AG,30 - 39,2308,altersklasse_covid19,age_group_AKL10,99087,123177,2.33,124.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.214,21.4
202143,AG,30 - 39,1694,altersklasse_covid19,age_group_AKL10,99087,124871,1.71,126.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.205,20.5
202144,AG,30 - 39,1230,altersklasse_covid19,age_group_AKL10,99087,126101,1.24,127.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.208,20.8
202145,AG,30 - 39,1392,altersklasse_covid19,age_group_AKL10,99087,127493,1.4,128.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.184,18.4
202146,AG,30 - 39,1454,altersklasse_covid19,age_group_AKL10,99087,128947,1.47,130.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.06,6
202052,AG,40 - 49,0,altersklasse_covid19,age_group_AKL10,95556,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,AG,40 - 49,60,altersklasse_covid19,age_group_AKL10,95556,60,0.06,0.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.243,24.3
202101,AG,40 - 49,112,altersklasse_covid19,age_group_AKL10,95556,172,0.12,0.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.044,4.3999999999999995
202102,AG,40 - 49,210,altersklasse_covid19,age_group_AKL10,95556,382,0.22,0.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.06,6
202103,AG,40 - 49,322,altersklasse_covid19,age_group_AKL10,95556,704,0.34,0.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.052,5.2
202104,AG,40 - 49,383,altersklasse_covid19,age_group_AKL10,95556,1087,0.4,1.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.06,6
202105,AG,40 - 49,582,altersklasse_covid19,age_group_AKL10,95556,1669,0.61,1.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.067,6.7
202106,AG,40 - 49,661,altersklasse_covid19,age_group_AKL10,95556,2330,0.69,2.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.086,8.6
202107,AG,40 - 49,783,altersklasse_covid19,age_group_AKL10,95556,3113,0.82,3.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.07,7.000000000000001
202108,AG,40 - 49,847,altersklasse_covid19,age_group_AKL10,95556,3960,0.89,4.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.057,5.7
202109,AG,40 - 49,803,altersklasse_covid19,age_group_AKL10,95556,4763,0.84,4.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.058,5.800000000000001
202110,AG,40 - 49,939,altersklasse_covid19,age_group_AKL10,95556,5702,0.98,5.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.069,6.9
202111,AG,40 - 49,813,altersklasse_covid19,age_group_AKL10,95556,6515,0.85,6.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.077,7.7
202112,AG,40 - 49,835,altersklasse_covid19,age_group_AKL10,95556,7350,0.87,7.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.051,5.1
202113,AG,40 - 49,577,altersklasse_covid19,age_group_AKL10,95556,7927,0.6,8.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.037,3.6999999999999997
202114,AG,40 - 49,951,altersklasse_covid19,age_group_AKL10,95556,8878,1,9.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.046,4.6
202115,AG,40 - 49,1934,altersklasse_covid19,age_group_AKL10,95556,10812,2.02,11.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.077,7.7
202116,AG,40 - 49,2701,altersklasse_covid19,age_group_AKL10,95556,13513,2.83,14.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.09,9
202117,AG,40 - 49,2775,altersklasse_covid19,age_group_AKL10,95556,16288,2.9,17.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.111,11.1
202118,AG,40 - 49,4171,altersklasse_covid19,age_group_AKL10,95556,20459,4.36,21.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.12,12
202119,AG,40 - 49,4455,altersklasse_covid19,age_group_AKL10,95556,24914,4.66,26.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.136,13.600000000000001
202120,AG,40 - 49,5493,altersklasse_covid19,age_group_AKL10,95556,30407,5.75,31.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.142,14.2
202121,AG,40 - 49,8158,altersklasse_covid19,age_group_AKL10,95556,38565,8.54,40.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.199,19.900000000000002
202122,AG,40 - 49,10391,altersklasse_covid19,age_group_AKL10,95556,48956,10.87,51.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.203,20.3
202123,AG,40 - 49,10561,altersklasse_covid19,age_group_AKL10,95556,59517,11.05,62.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.212,21.2
202124,AG,40 - 49,9139,altersklasse_covid19,age_group_AKL10,95556,68656,9.56,71.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.216,21.6
202125,AG,40 - 49,8064,altersklasse_covid19,age_group_AKL10,95556,76720,8.44,80.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.224,22.400000000000002
202126,AG,40 - 49,7447,altersklasse_covid19,age_group_AKL10,95556,84167,7.79,88.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.213,21.3
202127,AG,40 - 49,7742,altersklasse_covid19,age_group_AKL10,95556,91909,8.1,96.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.217,21.7
202128,AG,40 - 49,6105,altersklasse_covid19,age_group_AKL10,95556,98014,6.39,102.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.207,20.7
202129,AG,40 - 49,3828,altersklasse_covid19,age_group_AKL10,95556,101842,4.01,106.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.2,20
202130,AG,40 - 49,2512,altersklasse_covid19,age_group_AKL10,95556,104354,2.63,109.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.171,17.1
202131,AG,40 - 49,2165,altersklasse_covid19,age_group_AKL10,95556,106519,2.27,111.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.169,16.900000000000002
202132,AG,40 - 49,2052,altersklasse_covid19,age_group_AKL10,95556,108571,2.15,113.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.183,18.3
202133,AG,40 - 49,2160,altersklasse_covid19,age_group_AKL10,95556,110731,2.26,115.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.179,17.9
202134,AG,40 - 49,2726,altersklasse_covid19,age_group_AKL10,95556,113457,2.85,118.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.181,18.099999999999998
202135,AG,40 - 49,2619,altersklasse_covid19,age_group_AKL10,95556,116076,2.74,121.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.177,17.7
202136,AG,40 - 49,3037,altersklasse_covid19,age_group_AKL10,95556,119113,3.18,124.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.176,17.599999999999998
202137,AG,40 - 49,3242,altersklasse_covid19,age_group_AKL10,95556,122355,3.39,128.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.167,16.7
202138,AG,40 - 49,2824,altersklasse_covid19,age_group_AKL10,95556,125179,2.96,131,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.173,17.299999999999997
202139,AG,40 - 49,2595,altersklasse_covid19,age_group_AKL10,95556,127774,2.72,133.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.177,17.7
202140,AG,40 - 49,2211,altersklasse_covid19,age_group_AKL10,95556,129985,2.31,136.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.163,16.3
202141,AG,40 - 49,2190,altersklasse_covid19,age_group_AKL10,95556,132175,2.29,138.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.159,15.9
202142,AG,40 - 49,1682,altersklasse_covid19,age_group_AKL10,95556,133857,1.76,140.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.156,15.6
202143,AG,40 - 49,1177,altersklasse_covid19,age_group_AKL10,95556,135034,1.23,141.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.143,14.299999999999999
202144,AG,40 - 49,803,altersklasse_covid19,age_group_AKL10,95556,135837,0.84,142.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.135,13.5
202145,AG,40 - 49,1018,altersklasse_covid19,age_group_AKL10,95556,136855,1.07,143.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.134,13.4
202146,AG,40 - 49,1235,altersklasse_covid19,age_group_AKL10,95556,138090,1.29,144.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.051,5.1
202052,AG,50 - 59,0,altersklasse_covid19,age_group_AKL10,107486,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,AG,50 - 59,66,altersklasse_covid19,age_group_AKL10,107486,66,0.06,0.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.267,26.700000000000003
202101,AG,50 - 59,157,altersklasse_covid19,age_group_AKL10,107486,223,0.15,0.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.062,6.2
202102,AG,50 - 59,294,altersklasse_covid19,age_group_AKL10,107486,517,0.27,0.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.084,8.4
202103,AG,50 - 59,523,altersklasse_covid19,age_group_AKL10,107486,1040,0.49,0.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.085,8.5
202104,AG,50 - 59,626,altersklasse_covid19,age_group_AKL10,107486,1666,0.58,1.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.099,9.9
202105,AG,50 - 59,968,altersklasse_covid19,age_group_AKL10,107486,2634,0.9,2.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.112,11.200000000000001
202106,AG,50 - 59,1001,altersklasse_covid19,age_group_AKL10,107486,3635,0.93,3.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.13,13
202107,AG,50 - 59,1223,altersklasse_covid19,age_group_AKL10,107486,4858,1.14,4.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.11,11
202108,AG,50 - 59,1421,altersklasse_covid19,age_group_AKL10,107486,6279,1.32,5.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.095,9.5
202109,AG,50 - 59,1446,altersklasse_covid19,age_group_AKL10,107486,7725,1.35,7.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.105,10.5
202110,AG,50 - 59,1690,altersklasse_covid19,age_group_AKL10,107486,9415,1.57,8.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.124,12.4
202111,AG,50 - 59,1177,altersklasse_covid19,age_group_AKL10,107486,10592,1.1,9.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.111,11.1
202112,AG,50 - 59,1476,altersklasse_covid19,age_group_AKL10,107486,12068,1.37,11.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.09,9
202113,AG,50 - 59,1074,altersklasse_covid19,age_group_AKL10,107486,13142,1,12.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.068,6.800000000000001
202114,AG,50 - 59,1816,altersklasse_covid19,age_group_AKL10,107486,14958,1.69,13.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.087,8.7
202115,AG,50 - 59,3031,altersklasse_covid19,age_group_AKL10,107486,17989,2.82,16.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.12,12
202116,AG,50 - 59,5055,altersklasse_covid19,age_group_AKL10,107486,23044,4.7,21.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.169,16.900000000000002
202117,AG,50 - 59,4660,altersklasse_covid19,age_group_AKL10,107486,27704,4.34,25.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.187,18.7
202118,AG,50 - 59,6828,altersklasse_covid19,age_group_AKL10,107486,34532,6.35,32.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.197,19.7
202119,AG,50 - 59,6936,altersklasse_covid19,age_group_AKL10,107486,41468,6.45,38.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.212,21.2
202120,AG,50 - 59,8013,altersklasse_covid19,age_group_AKL10,107486,49481,7.45,46.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.208,20.8
202121,AG,50 - 59,10929,altersklasse_covid19,age_group_AKL10,107486,60410,10.17,56.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.267,26.700000000000003
202122,AG,50 - 59,13426,altersklasse_covid19,age_group_AKL10,107486,73836,12.49,68.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.262,26.200000000000003
202123,AG,50 - 59,13155,altersklasse_covid19,age_group_AKL10,107486,86991,12.24,80.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.264,26.400000000000002
202124,AG,50 - 59,10149,altersklasse_covid19,age_group_AKL10,107486,97140,9.44,90.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.24,24
202125,AG,50 - 59,8701,altersklasse_covid19,age_group_AKL10,107486,105841,8.1,98.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.242,24.2
202126,AG,50 - 59,8106,altersklasse_covid19,age_group_AKL10,107486,113947,7.54,106.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.232,23.200000000000003
202127,AG,50 - 59,8926,altersklasse_covid19,age_group_AKL10,107486,122873,8.3,114.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.25,25
202128,AG,50 - 59,6561,altersklasse_covid19,age_group_AKL10,107486,129434,6.1,120.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.223,22.3
202129,AG,50 - 59,3935,altersklasse_covid19,age_group_AKL10,107486,133369,3.66,124.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.206,20.599999999999998
202130,AG,50 - 59,2395,altersklasse_covid19,age_group_AKL10,107486,135764,2.23,126.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.163,16.3
202131,AG,50 - 59,2040,altersklasse_covid19,age_group_AKL10,107486,137804,1.9,128.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.159,15.9
202132,AG,50 - 59,1899,altersklasse_covid19,age_group_AKL10,107486,139703,1.77,129.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.17,17
202133,AG,50 - 59,2097,altersklasse_covid19,age_group_AKL10,107486,141800,1.95,131.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.174,17.4
202134,AG,50 - 59,2427,altersklasse_covid19,age_group_AKL10,107486,144227,2.26,134.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.161,16.1
202135,AG,50 - 59,2246,altersklasse_covid19,age_group_AKL10,107486,146473,2.09,136.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.151,15.1
202136,AG,50 - 59,2413,altersklasse_covid19,age_group_AKL10,107486,148886,2.24,138.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.14,14.000000000000002
202137,AG,50 - 59,2721,altersklasse_covid19,age_group_AKL10,107486,151607,2.53,141.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.14,14.000000000000002
202138,AG,50 - 59,2260,altersklasse_covid19,age_group_AKL10,107486,153867,2.1,143.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.139,13.900000000000002
202139,AG,50 - 59,2094,altersklasse_covid19,age_group_AKL10,107486,155961,1.95,145.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.143,14.299999999999999
202140,AG,50 - 59,1958,altersklasse_covid19,age_group_AKL10,107486,157919,1.82,146.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.144,14.399999999999999
202141,AG,50 - 59,1952,altersklasse_covid19,age_group_AKL10,107486,159871,1.82,148.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.141,14.099999999999998
202142,AG,50 - 59,1423,altersklasse_covid19,age_group_AKL10,107486,161294,1.32,150.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.132,13.200000000000001
202143,AG,50 - 59,998,altersklasse_covid19,age_group_AKL10,107486,162292,0.93,150.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.121,12.1
202144,AG,50 - 59,697,altersklasse_covid19,age_group_AKL10,107486,162989,0.65,151.64,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.118,11.799999999999999
202145,AG,50 - 59,906,altersklasse_covid19,age_group_AKL10,107486,163895,0.84,152.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.12,12
202146,AG,50 - 59,1386,altersklasse_covid19,age_group_AKL10,107486,165281,1.29,153.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.057,5.7
202052,AG,60 - 69,0,altersklasse_covid19,age_group_AKL10,81306,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,AG,60 - 69,24,altersklasse_covid19,age_group_AKL10,81306,24,0.03,0.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.097,9.700000000000001
202101,AG,60 - 69,211,altersklasse_covid19,age_group_AKL10,81306,235,0.26,0.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.084,8.4
202102,AG,60 - 69,283,altersklasse_covid19,age_group_AKL10,81306,518,0.35,0.64,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.081,8.1
202103,AG,60 - 69,536,altersklasse_covid19,age_group_AKL10,81306,1054,0.66,1.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.087,8.7
202104,AG,60 - 69,733,altersklasse_covid19,age_group_AKL10,81306,1787,0.9,2.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.116,11.600000000000001
202105,AG,60 - 69,1075,altersklasse_covid19,age_group_AKL10,81306,2862,1.32,3.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.124,12.4
202106,AG,60 - 69,973,altersklasse_covid19,age_group_AKL10,81306,3835,1.2,4.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.126,12.6
202107,AG,60 - 69,1277,altersklasse_covid19,age_group_AKL10,81306,5112,1.57,6.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.115,11.5
202108,AG,60 - 69,1813,altersklasse_covid19,age_group_AKL10,81306,6925,2.23,8.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.122,12.2
