date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-11,TI,663,350986,399513,0.19,0.18,113.83,645.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-12,TI,984,350986,400497,0.28,0.17,114.11,605,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-13,TI,908,350986,401405,0.26,0.17,114.36,602.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-14,TI,864,350986,402269,0.25,0.18,114.61,643,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-15,TI,76,350986,402345,0.02,0.19,114.63,676.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-16,TI,25,350986,402370,0.01,0.19,114.64,653,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-17,TI,981,350986,403351,0.28,0.18,114.92,635.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-18,TI,898,350986,404249,0.26,0.19,115.18,661.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-19,TI,819,350986,405068,0.23,0.19,115.41,676.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-20,TI,784,350986,405852,0.22,0.19,115.63,683.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-21,TI,1046,350986,406898,0.3,0.19,115.93,670.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-22,TI,184,350986,407082,0.05,0.18,115.98,635.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-23,TI,70,350986,407152,0.02,0.19,116,670.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-24,TI,892,350986,408044,0.25,0.2,116.26,697.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-25,TI,653,350986,408697,0.19,0.21,116.44,725.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-26,TI,1066,350986,409763,0.3,0.21,116.75,741.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-27,TI,969,350986,410732,0.28,0.21,117.02,744.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-28,TI,1246,350986,411978,0.35,0.22,117.38,767.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-29,TI,293,350986,412271,0.08,0.24,117.46,835.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-30,TI,93,350986,412364,0.03,0.24,117.49,837.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-31,TI,1050,350986,413414,0.3,0.24,117.79,859.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-01,TI,1129,350986,414543,0.32,0.26,118.11,926.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-02,TI,1085,350986,415628,0.31,0.29,118.42,999.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-03,TI,1121,350986,416749,0.32,0.3,118.74,1035.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-04,TI,1715,350986,418464,0.49,0.3,119.23,1055.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-05,TI,803,350986,419267,0.23,0.31,119.45,1101.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-06,TI,348,350986,419615,0.1,0.34,119.55,1181.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-07,TI,1187,350986,420802,0.34,0.35,119.89,1224.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-08,TI,1452,350986,422254,0.41,0.36,120.31,1249.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-09,TI,1647,350986,423901,0.47,0.35,120.77,1246,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-10,TI,1420,350986,425321,0.4,0.36,121.18,1274.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-11,TI,1889,350986,427210,0.54,0.38,121.72,1340.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-12,TI,779,350986,427989,0.22,0.39,121.94,1380.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-13,TI,546,350986,428535,0.16,0.39,122.09,1361.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-14,TI,1651,350986,430186,0.47,0.39,122.57,1356.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-15,TI,1731,350986,431917,0.49,0.39,123.06,1357,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-16,TI,1512,350986,433429,0.43,0.38,123.49,1327.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-17,TI,1388,350986,434817,0.4,0.37,123.88,1292.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-18,TI,1892,350986,436709,0.54,0.36,124.42,1278,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-19,TI,571,350986,437280,0.16,0.34,124.59,1206,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-20,TI,301,350986,437581,0.09,0.33,124.67,1161.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-21,TI,1551,350986,439132,0.44,0.32,125.11,1130.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-22,TI,1227,350986,440359,0.35,0.32,125.46,1112.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-23,TI,1202,350986,441561,0.34,0.3,125.81,1048,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-24,TI,1167,350986,442728,0.33,0.29,126.14,1040.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-25,TI,1769,350986,444497,0.5,0.28,126.64,990,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-26,TI,119,350986,444616,0.03,0.27,126.68,971.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-27,TI,251,350986,444867,0.07,0.26,126.75,931.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-28,TI,1195,350986,446062,0.34,0.25,127.09,891.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-29,TI,1098,350986,447160,0.31,0.25,127.4,881.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-30,TI,921,350986,448081,0.26,0.28,127.66,993.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-01,TI,887,350986,448968,0.25,0.29,127.92,1014.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-02,TI,1700,350986,450668,0.48,0.28,128.4,975,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-03,TI,900,350986,451568,0.26,0.28,128.66,983.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-04,TI,399,350986,451967,0.11,0.28,128.77,988.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-05,TI,920,350986,452887,0.26,0.28,129.03,1004.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-06,TI,1156,350986,454043,0.33,0.28,129.36,992.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-07,TI,960,350986,455003,0.27,0.27,129.64,964,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-08,TI,998,350986,456001,0.28,0.28,129.92,997.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-09,TI,1615,350986,457616,0.46,0.3,130.38,1053.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-10,TI,700,350986,458316,0.2,0.3,130.58,1068,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-11,TI,634,350986,458950,0.18,0.31,130.76,1082.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-12,TI,1314,350986,460264,0.37,0.31,131.13,1098.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-13,TI,1255,350986,461519,0.36,0.33,131.49,1141.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-14,TI,1059,350986,462578,0.3,0.3,131.79,1054.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-15,TI,1111,350986,463689,0.32,0.29,132.11,1004.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-16,TI,1916,350986,465605,0.55,0.28,132.66,989.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-17,TI,95,350986,465700,0.03,0.27,132.68,928.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-18,TI,281,350986,465981,0.08,0.26,132.76,908,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-19,TI,1209,350986,467190,0.34,0.25,133.11,875.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-20,TI,828,350986,468018,0.24,0.23,133.34,823.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-21,TI,916,350986,468934,0.26,0.24,133.6,840.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-22,TI,884,350986,469818,0.25,0.24,133.86,831,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-23,TI,1554,350986,471372,0.44,0.22,134.3,780.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-24,TI,213,350986,471585,0.06,0.21,134.36,753.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-25,TI,213,350986,471798,0.06,0.2,134.42,707.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-26,TI,855,350986,472653,0.24,0.18,134.66,651,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-27,TI,637,350986,473290,0.18,0.16,134.85,554,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-28,TI,595,350986,473885,0.17,0.15,135.02,523.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-29,TI,490,350986,474375,0.14,0.14,135.15,493.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-30,TI,875,350986,475250,0.25,0.13,135.4,446.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-31,TI,0,350986,475250,0,0.12,135.4,421.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-01,TI,0,350986,475250,0,0.11,135.4,383.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-02,TI,528,350986,475778,0.15,0.1,135.55,368.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-03,TI,461,350986,476239,0.13,0.1,135.69,344,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-04,TI,328,350986,476567,0.09,0.1,135.78,344,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-05,TI,390,350986,476957,0.11,0.11,135.89,392.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-06,TI,701,350986,477658,0.2,0.14,136.09,480,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-07,TI,0,350986,477658,0,0.18,136.09,639.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-08,TI,339,350986,477997,0.1,0.24,136.19,833.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-09,TI,1141,350986,479138,0.33,0.26,136.51,907.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-10,TI,1576,350986,480714,0.45,0.26,136.96,916.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-11,TI,1686,350986,482400,0.48,0.26,137.44,916.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-12,TI,908,350986,483308,0.26,0.26,137.7,902.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-13,TI,763,350986,484071,0.22,0.26,137.92,905.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-14,TI,0,350986,484071,0,0.24,137.92,858,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-15,TI,244,350986,484315,0.07,0.23,137.99,793.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-16,TI,1159,350986,485474,0.33,0.24,138.32,859.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-17,TI,1246,350986,486720,0.35,0.27,138.67,968.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-18,TI,1234,350986,487954,0.35,0.29,139.02,1013.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-19,TI,1372,350986,489326,0.39,0.29,139.41,1024.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-20,TI,1524,350986,490850,0.43,0.29,139.85,1038.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-21,TI,315,350986,491165,0.09,0.3,139.94,1064.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-22,TI,323,350986,491488,0.09,NA,140.03,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-23,TI,1257,350986,492745,0.36,NA,140.39,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-24,TI,1428,350986,494173,0.41,NA,140.8,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-21,UR,0,36819,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-22,UR,0,36819,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-23,UR,0,36819,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-24,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-25,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-26,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-27,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-28,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-29,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-30,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-31,UR,0,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-01,UR,0,36819,0,0,0.02,0,5.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-02,UR,0,36819,0,0,0.04,0,13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-03,UR,0,36819,0,0,0.04,0,13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-04,UR,40,36819,40,0.11,0.09,0.11,32.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-05,UR,51,36819,91,0.14,0.14,0.25,52.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-06,UR,0,36819,91,0,0.14,0.25,52.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-07,UR,138,36819,229,0.37,0.14,0.62,52.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-08,UR,136,36819,365,0.37,0.17,0.99,62.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-09,UR,0,36819,365,0,0.18,0.99,66.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-10,UR,0,36819,365,0,0.21,0.99,78.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-11,UR,113,36819,478,0.31,0.2,1.3,72.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-12,UR,81,36819,559,0.22,0.17,1.52,61.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-13,UR,84,36819,643,0.23,0.17,1.75,61.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-14,UR,91,36819,734,0.25,0.17,1.99,61.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-15,UR,60,36819,794,0.16,0.15,2.16,54.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-16,UR,0,36819,794,0,0.16,2.16,57.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-17,UR,0,36819,794,0,0.15,2.16,55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-18,UR,66,36819,860,0.18,0.16,2.34,57.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-19,UR,103,36819,963,0.28,0.18,2.62,64.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-20,UR,65,36819,1028,0.18,0.18,2.79,64.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-21,UR,110,36819,1138,0.3,0.18,3.09,64.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-22,UR,110,36819,1248,0.3,0.2,3.39,72.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-23,UR,0,36819,1248,0,0.2,3.39,72.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-24,UR,0,36819,1248,0,0.26,3.39,94.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-25,UR,120,36819,1368,0.33,0.35,3.72,128.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-26,UR,100,36819,1468,0.27,0.37,3.99,135.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-27,UR,221,36819,1689,0.6,0.37,4.59,135.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-28,UR,351,36819,2040,0.95,0.37,5.54,135.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-29,UR,158,36819,2198,0.43,0.39,5.97,143.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-30,UR,0,36819,2198,0,0.39,5.97,143.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-31,UR,0,36819,2198,0,0.34,5.97,123.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-01,UR,174,36819,2372,0.47,0.28,6.44,104.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-02,UR,100,36819,2472,0.27,0.28,6.71,101.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-03,UR,84,36819,2556,0.23,0.28,6.94,101.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-04,UR,217,36819,2773,0.59,0.28,7.53,101.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-05,UR,137,36819,2910,0.37,0.23,7.9,86.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-06,UR,0,36819,2910,0,0.24,7.9,88.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-07,UR,0,36819,2910,0,0.25,7.9,92.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-08,UR,68,36819,2978,0.18,0.24,8.09,90,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-09,UR,115,36819,3093,0.31,0.22,8.4,82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-10,UR,113,36819,3206,0.31,0.22,8.71,82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-11,UR,197,36819,3403,0.54,0.22,9.24,82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-12,UR,81,36819,3484,0.22,0.25,9.46,90,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-13,UR,0,36819,3484,0,0.25,9.46,90,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-14,UR,0,36819,3484,0,0.23,9.46,84.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-15,UR,124,36819,3608,0.34,0.21,9.8,75.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-16,UR,115,36819,3723,0.31,0.23,10.11,86.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-17,UR,73,36819,3796,0.2,0.23,10.31,86.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-18,UR,138,36819,3934,0.37,0.23,10.68,86.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-19,UR,155,36819,4089,0.42,0.2,11.11,73.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-20,UR,0,36819,4089,0,0.18,11.11,68.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-21,UR,0,36819,4089,0,0.19,11.11,68.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-22,UR,34,36819,4123,0.09,0.21,11.2,78.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-23,UR,77,36819,4200,0.21,0.18,11.41,67.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-24,UR,77,36819,4277,0.21,0.18,11.62,67.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-25,UR,204,36819,4481,0.55,0.18,12.17,67.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-26,UR,81,36819,4562,0.22,0.22,12.39,82.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-27,UR,0,36819,4562,0,0.26,12.39,95.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-28,UR,0,36819,4562,0,0.26,12.39,95.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-01,UR,140,36819,4702,0.38,0.31,12.77,114,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-02,UR,169,36819,4871,0.46,0.32,13.23,115.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-03,UR,73,36819,4944,0.2,0.32,13.43,115.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-04,UR,335,36819,5279,0.91,0.32,14.34,115.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-05,UR,94,36819,5373,0.26,0.31,14.59,114.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-06,UR,0,36819,5373,0,0.3,14.59,111.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-07,UR,0,36819,5373,0,0.31,14.59,114,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-08,UR,131,36819,5504,0.36,0.28,14.95,102.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-09,UR,147,36819,5651,0.4,0.32,15.35,116.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-10,UR,91,36819,5742,0.25,0.32,15.6,116.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-11,UR,256,36819,5998,0.7,0.32,16.29,116.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-12,UR,188,36819,6186,0.51,0.3,16.8,109.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-13,UR,0,36819,6186,0,0.28,16.8,101.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-14,UR,0,36819,6186,0,0.28,16.8,101.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-15,UR,87,36819,6273,0.24,0.21,17.04,78.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-16,UR,91,36819,6364,0.25,0.14,17.28,52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-17,UR,86,36819,6450,0.23,0.14,17.52,52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-18,UR,100,36819,6550,0.27,0.14,17.79,52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-19,UR,0,36819,6550,0,0.19,17.79,69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-20,UR,0,36819,6550,0,0.26,17.79,97.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-21,UR,0,36819,6550,0,0.29,17.79,106.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-22,UR,206,36819,6756,0.56,0.39,18.35,142.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-23,UR,291,36819,7047,0.79,0.44,19.14,161.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-24,UR,147,36819,7194,0.4,0.44,19.54,161.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-25,UR,355,36819,7549,0.96,0.44,20.5,161.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-26,UR,134,36819,7683,0.36,0.41,20.87,149.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-27,UR,0,36819,7683,0,0.38,20.87,140.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-28,UR,0,36819,7683,0,0.38,20.87,138.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-29,UR,120,36819,7803,0.33,0.37,21.19,135.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-30,UR,226,36819,8029,0.61,0.32,21.81,116.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-31,UR,137,36819,8166,0.37,0.32,22.18,116.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-01,UR,333,36819,8499,0.9,0.32,23.08,116.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-02,UR,0,36819,8499,0,0.27,23.08,99.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-03,UR,0,36819,8499,0,0.25,23.08,91.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-04,UR,0,36819,8499,0,0.3,23.08,109.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-05,UR,0,36819,8499,0,0.26,23.08,96.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-06,UR,171,36819,8670,0.46,0.34,23.55,125.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-07,UR,263,36819,8933,0.71,0.34,24.26,125.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
