nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,TG,202037,2204,51,2153,20223,2.3,1.4,1.4,1,100,282909,779.05,7148.23,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-37,197,69.63,9.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202037,2640,39,2601,24638,1.5,0.19999999999999996,1.4,1,100,350986,752.17,7019.65,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-37,252,71.8,10.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202037,158,1,157,1938,0.6,0,2.5,1,100,36819,429.13,5263.59,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-37,2,5.44,1.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202037,14437,1108,13329,106886,7.7,0.6000000000000005,3.6,1,100,814762,1771.93,13118.68,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-37,3691,453.02,34.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202037,3095,66,3029,26400,2.1,-0.3999999999999999,2.3,1,100,348503,888.08,7575.26,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-37,21,6.02,0.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202037,1153,28,1125,11314,2.4,-0.3999999999999999,2,1,100,128794,895.23,8784.57,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-37,-1,-0.77,-0.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202037,18693,533,18160,179905,2.9,0.10000000000000009,2.2,1,100,1553423,1203.34,11581.2,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-37,-616,-39.66,-3.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202038,5474,154,5320,62322,2.8,0.3999999999999999,2.3,1,100,694072,788.68,8979.18,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-496,-71.46,-8.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202038,105,6,99,1005,5.7,3.3000000000000003,0.9,1,100,16293,644.45,6168.29,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,21,128.89,25,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202038,395,10,385,4305,2.5,-0.7999999999999998,1.5,1,100,55309,714.17,7783.54,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-53,-95.82,-11.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202038,9063,321,8742,91692,3.5,1.2000000000000002,1.6,1,100,1043132,868.83,8790.07,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,298,28.57,3.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202038,2202,22,2180,28752,1,-0.3999999999999999,1,1,100,290969,756.78,9881.47,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-225,-77.33,-9.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202038,1745,23,1722,24049,1.3,-0.19999999999999996,1.6,1,100,196735,886.98,12224.06,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-356,-180.95,-16.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202038,602,3,599,6865,0.5,0.09999999999999998,0.5,1,100,39055,1541.42,17577.77,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-196,-501.85,-24.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202038,3471,166,3305,30588,4.8,-2.1000000000000005,3.9,1,100,325496,1066.37,9397.35,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,40,12.29,1.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202038,9060,478,8582,77951,5.3,-0.10000000000000053,4.5,1,100,506343,1789.3,15394.9,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,1320,260.69,17.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202038,258,4,254,2829,1.6,0.8,1.6,1,100,40851,631.56,6925.17,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,1,2.44,0.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202038,1365,19,1346,16825,1.4,-0.8000000000000003,1.6,1,100,200096,682.17,8408.46,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-396,-197.91,-22.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202038,512,12,500,6696,2.3,0.19999999999999973,1.6,1,100,73709,694.62,9084.37,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-8,-10.86,-1.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202038,2985,61,2924,32977,2,0.8999999999999999,1.5,1,100,416347,716.95,7920.56,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-367,-88.15,-10.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202038,1461,50,1411,17342,3.4,-0.8999999999999999,1.8,1,100,175894,830.61,9859.35,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-284,-161.46,-16.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202038,246,1,245,2956,0.4,-0.29999999999999993,0.6,1,100,43520,565.26,6792.28,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-56,-128.67,-18.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202038,202,5,197,2624,2.5,1.8,1.4,1,100,38108,530.07,6885.69,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-98,-257.17,-32.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202038,3808,132,3676,43730,3.5,1.2999999999999998,1.8,1,100,514504,740.13,8499.45,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-806,-156.66,-17.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202038,594,8,586,6921,1.3,-0.09999999999999987,1.9,1,100,83107,714.74,8327.82,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-38,-45.73,-6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202038,2012,56,1956,24111,2.8,1.5999999999999999,1.8,1,100,277462,725.14,8689.84,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-280,-100.92,-12.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202038,1099,16,1083,14037,1.5,-0.6000000000000001,2,1,100,162157,677.74,8656.43,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-300,-185,-21.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202038,2135,51,2084,22358,2.4,0.10000000000000009,1.5,1,100,282909,754.66,7902.89,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-69,-24.39,-3.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202038,3178,37,3141,27816,1.2,-0.30000000000000004,1.4,1,100,350986,905.45,7925.1,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,538,153.28,20.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202038,178,1,177,2116,0.6,0,2.4,1,100,36819,483.45,5747.03,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,20,54.32,12.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202038,13994,991,13003,120880,7.1,-0.6000000000000005,4,1,100,814762,1717.56,14836.23,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-443,-54.37,-3.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202038,2641,99,2542,29041,3.7,1.6,2.4,1,100,348503,757.81,8333.07,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-454,-130.27,-14.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202038,1064,13,1051,12378,1.2,-1.2,1.9,1,100,128794,826.13,9610.7,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-89,-69.1,-7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202038,15356,468,14888,195261,3,0.10000000000000009,2.3,1,100,1553423,988.53,12569.73,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-38,-3337,-214.81,-17.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202039,4470,88,4382,66792,2,-0.7999999999999998,2.3,1,100,694072,644.03,9623.21,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-1004,-144.65,-18.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202039,64,5,59,1069,7.8,2.0999999999999996,1.3,1,100,16293,392.81,6561.1,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-41,-251.64,-39,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202039,353,7,346,4658,2,-0.5,1.5,1,100,55309,638.23,8421.78,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-42,-75.94,-10.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202039,6474,259,6215,98166,4,0.5,1.7,1,100,1043132,620.63,9410.7,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-2589,-248.2,-28.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202039,1836,19,1817,30588,1,0,1,1,100,290969,631,10512.46,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-366,-125.78,-16.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202039,1655,20,1635,25704,1.2,-0.10000000000000009,1.5,1,100,196735,841.23,13065.29,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-90,-45.75,-5.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202039,746,5,741,7611,0.7,0.19999999999999996,0.5,1,100,39055,1910.13,19487.9,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,144,368.71,23.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202039,2596,118,2478,33184,4.5,-0.2999999999999998,3.9,1,100,325496,797.55,10194.9,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-875,-268.82,-25.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202039,7294,375,6919,85245,5.1,-0.20000000000000018,4.5,1,100,506343,1440.53,16835.43,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-1766,-348.77,-19.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202039,258,10,248,3087,3.9,2.3,1.8,1,100,40851,631.56,7556.73,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202039,1139,17,1122,17964,1.5,0.10000000000000009,1.6,1,100,200096,569.23,8977.69,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-226,-112.94,-16.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202039,439,17,422,7135,3.9,1.6,1.8,1,100,73709,595.59,9679.96,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-73,-99.03,-14.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202039,2529,39,2490,35506,1.5,-0.5,1.5,1,100,416347,607.43,8527.98,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-456,-109.52,-15.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202039,1113,69,1044,18455,6.2,2.8000000000000003,2.1,1,100,175894,632.77,10492.11,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-348,-197.84,-23.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202039,225,4,221,3181,1.8,1.4,0.7,1,100,43520,517,7309.28,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-21,-48.26,-8.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202039,218,7,211,2842,3.2,0.7000000000000002,1.5,1,100,38108,572.06,7457.75,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,16,41.99,7.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202039,3463,93,3370,47193,2.7,-0.7999999999999998,1.9,1,100,514504,673.08,9172.52,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-345,-67.05,-9.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202039,517,9,508,7438,1.7,0.3999999999999999,1.9,1,100,83107,622.09,8949.91,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-77,-92.65,-13,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202039,1683,50,1633,25794,3,0.20000000000000018,1.8,1,100,277462,606.57,9296.41,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-329,-118.57,-16.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202039,1006,23,983,15043,2.3,0.7999999999999998,2,1,100,162157,620.39,9276.81,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-93,-57.35,-8.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202039,1739,25,1714,24097,1.4,-1,1.5,1,100,282909,614.69,8517.58,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-396,-139.97,-18.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202039,2484,22,2462,30300,0.9,-0.29999999999999993,1.4,1,100,350986,707.72,8632.82,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-694,-197.73,-21.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202039,135,2,133,2251,1.5,0.9,2.3,1,100,36819,366.66,6113.69,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-43,-116.79,-24.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202039,9546,708,8838,130426,7.4,0.3000000000000007,4.3,1,100,814762,1171.63,16007.86,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-4448,-545.93,-31.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202039,2171,87,2084,31212,4,0.2999999999999998,2.5,1,100,348503,622.95,8956.02,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-470,-134.86,-17.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202039,882,15,867,13260,1.7,0.5,1.9,1,100,128794,684.81,10295.51,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-182,-141.32,-17.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202039,13708,419,13289,208969,3.1,0.10000000000000009,2.3,1,100,1553423,882.44,13452.16,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-39,-1648,-106.09,-10.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202040,3786,109,3677,70578,2.9,0.8999999999999999,2.3,1,100,694072,545.48,10168.69,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-684,-98.55,-15.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202040,97,4,93,1166,4.1,-3.7,1.5,1,100,16293,595.35,7156.45,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,33,202.54,51.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202040,408,31,377,5066,7.6,5.6,2,1,100,55309,737.67,9159.45,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,55,99.44,15.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202040,6490,346,6144,104656,5.3,1.2999999999999998,1.9,1,100,1043132,622.16,10032.86,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,16,1.53,0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202040,1493,35,1458,32081,2.3,1.2999999999999998,1.1,1,100,290969,513.11,11025.57,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-343,-117.89,-18.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202040,1502,45,1457,27206,3,1.8,1.6,1,100,196735,763.46,13828.75,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-153,-77.77,-9.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202040,474,10,464,8085,2.1,1.4000000000000001,0.6,1,100,39055,1213.67,20701.57,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-272,-696.46,-36.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202040,2397,152,2245,35581,6.3,1.7999999999999998,4.1,1,100,325496,736.41,10931.32,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-199,-61.14,-7.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202040,7170,506,6664,92415,7.1,2,4.7,1,100,506343,1416.04,18251.46,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-124,-24.49,-1.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202040,192,10,182,3279,5.2,1.3000000000000003,2,1,100,40851,470,8026.73,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-66,-161.56,-25.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202040,1329,56,1273,19293,4.2,2.7,1.8,1,100,200096,664.18,9641.87,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,190,94.95,16.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202040,442,28,414,7577,6.3,2.4,2,1,100,73709,599.66,10279.61,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,3,4.07,0.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202040,2155,62,2093,37661,2.9,1.4,1.6,1,100,416347,517.6,9045.58,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-374,-89.83,-14.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202040,1274,81,1193,19729,6.4,0.20000000000000018,2.4,1,100,175894,724.3,11216.41,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,161,91.53,14.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202040,195,17,178,3376,8.7,6.8999999999999995,1.2,1,100,43520,448.07,7757.35,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-30,-68.93,-13.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202040,168,6,162,3010,3.6,0.3999999999999999,1.6,1,100,38108,440.85,7898.6,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-50,-131.21,-22.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202040,3151,159,2992,50344,5,2.3,2.1,1,100,514504,612.43,9784.96,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-312,-60.65,-9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202040,516,20,496,7954,3.9,2.2,2,1,100,83107,620.89,9570.79,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-1,-1.2,-0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202040,1533,58,1475,27327,3.8,0.7999999999999998,2,1,100,277462,552.51,9848.92,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-150,-54.06,-8.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202040,1118,84,1034,16161,7.5,5.2,2.4,1,100,162157,689.46,9966.27,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,112,69.07,11.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202040,2021,59,1962,26118,2.9,1.5,1.6,1,100,282909,714.36,9231.94,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,282,99.67,16.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202040,2512,53,2459,32812,2.1,1.2000000000000002,1.4,1,100,350986,715.7,9348.52,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,28,7.98,1.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202040,192,15,177,2443,7.8,6.3,2.7,1,100,36819,521.47,6635.16,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,57,154.81,42.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202040,8642,672,7970,139068,7.8,0.39999999999999947,4.5,1,100,814762,1060.68,17068.54,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,-904,-110.95,-9.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202040,2345,140,2205,33557,6,2,2.8,1,100,348503,672.88,9628.9,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,174,49.93,8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202040,1145,53,1092,14405,4.6,2.8999999999999995,2.1,1,100,128794,889.02,11184.53,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,263,204.21,29.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202040,15487,817,14670,224456,5.3,2.1999999999999997,2.5,1,100,1553423,996.96,14449.12,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-40,1779,114.52,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202041,4956,349,4607,75534,7,4.1,2.7,1,100,694072,714.05,10882.73,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,1170,168.57,30.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202041,160,32,128,1326,20,15.9,3.8,1,100,16293,982.02,8138.46,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,63,386.67,64.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202041,412,43,369,5478,10.4,2.8000000000000007,2.6,1,100,55309,744.91,9904.36,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,4,7.24,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202041,9155,739,8416,113811,8.1,2.8,2.4,1,100,1043132,877.65,10910.51,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,2665,255.49,41.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202041,1939,109,1830,34020,5.6,3.3,1.4,1,100,290969,666.39,11691.97,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,446,153.28,29.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202041,1986,115,1871,29192,5.8,2.8,1.9,1,100,196735,1009.48,14838.23,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,484,246.02,32.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202041,601,22,579,8686,3.7,1.6,0.8,1,100,39055,1538.86,22240.43,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,127,325.19,26.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202041,3202,460,2742,38783,14.4,8.100000000000001,5,1,100,325496,983.73,11915.05,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,805,247.32,33.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202041,9402,1113,8289,101817,11.8,4.700000000000001,5.4,1,100,506343,1856.84,20108.31,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,2232,440.8,31.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202041,217,20,197,3496,9.2,3.999999999999999,2.5,1,100,40851,531.2,8557.93,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,25,61.2,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202041,1772,156,1616,21065,8.8,4.6000000000000005,2.4,1,100,200096,885.57,10527.45,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,443,221.39,33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202041,697,156,541,8274,22.4,16.099999999999998,3.7,1,100,73709,945.61,11225.22,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,255,345.95,57.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202041,3210,253,2957,40871,7.9,5,2.1,1,100,416347,770.99,9816.57,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,1055,253.39,49,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202041,1797,299,1498,21526,16.6,10.200000000000001,3.6,1,100,175894,1021.64,12238.05,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,523,297.34,41.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202041,350,44,306,3726,12.6,3.9000000000000004,2.2,1,100,43520,804.23,8561.58,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,155,356.16,79.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202041,249,43,206,3259,17.3,13.700000000000001,2.8,1,100,38108,653.41,8552.01,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,81,212.56,48.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202041,4024,442,3582,54368,11,6,2.7,1,100,514504,782.11,10567.07,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,873,169.68,27.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202041,678,35,643,8632,5.2,1.3000000000000003,2.3,1,100,83107,815.82,10386.61,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,162,194.93,31.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202041,1871,125,1746,29198,6.7,2.9000000000000004,2.3,1,100,277462,674.33,10523.24,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-41,338,121.82,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
