date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202140,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,female,fully_vaccinated,3,65,2758081,0.11,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,female,partially_vaccinated,0,34,158093,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,female,not_vaccinated,8,352,1471214,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,female,unknown,1,327,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,male,fully_vaccinated,9,81,2666583,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,male,partially_vaccinated,0,44,163287,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,male,not_vaccinated,8,476,1492097,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,male,unknown,3,372,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,unknown,fully_vaccinated,0,0,1746,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,unknown,partially_vaccinated,0,0,237,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,female,fully_vaccinated,3,68,2811511,0.11,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,female,partially_vaccinated,0,34,122824,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,female,not_vaccinated,11,363,1453053,0.76,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,female,unknown,2,329,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,male,fully_vaccinated,9,90,2725405,0.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,male,partially_vaccinated,0,44,123920,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,male,not_vaccinated,5,481,1472642,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,male,unknown,2,374,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,unknown,fully_vaccinated,0,0,1785,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,unknown,partially_vaccinated,0,0,217,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,female,fully_vaccinated,9,77,2847763,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,female,partially_vaccinated,2,36,100598,1.99,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,female,not_vaccinated,6,369,1439027,0.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,female,unknown,2,331,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,male,fully_vaccinated,9,99,2764767,0.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,male,partially_vaccinated,1,45,99250,1.01,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,male,not_vaccinated,10,491,1457950,0.69,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,male,unknown,3,377,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,unknown,fully_vaccinated,0,0,1829,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,unknown,partially_vaccinated,0,0,186,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,female,fully_vaccinated,6,83,2872099,0.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,female,partially_vaccinated,0,36,88345,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,female,not_vaccinated,6,375,1426944,0.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,female,unknown,1,332,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,male,fully_vaccinated,6,105,2791432,0.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,male,partially_vaccinated,0,45,85746,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,male,not_vaccinated,5,496,1444789,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,male,unknown,1,378,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,unknown,fully_vaccinated,0,0,1861,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,unknown,partially_vaccinated,0,0,169,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202104,all,fully_vaccinated,0,0,15358,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202104,all,partially_vaccinated,8,8,277742,2.88,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202104,all,not_vaccinated,49,49,8416255,0.58,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202104,all,unknown,112,112,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202105,all,fully_vaccinated,0,0,46850,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202105,all,partially_vaccinated,12,20,314726,3.81,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202105,all,not_vaccinated,57,106,8347779,0.68,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202105,all,unknown,97,209,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202106,all,fully_vaccinated,1,1,103162,0.97,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202106,all,partially_vaccinated,10,30,336066,2.98,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202106,all,not_vaccinated,55,161,8270127,0.67,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202106,all,unknown,63,272,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202107,all,fully_vaccinated,0,1,175445,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202107,all,partially_vaccinated,4,34,322468,1.24,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202107,all,not_vaccinated,35,196,8211442,0.43,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202107,all,unknown,47,319,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202108,all,fully_vaccinated,3,4,265407,1.13,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202108,all,partially_vaccinated,8,42,281095,2.85,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202108,all,not_vaccinated,19,215,8162853,0.23,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202108,all,unknown,33,352,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,all,fully_vaccinated,0,4,342158,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,all,partially_vaccinated,3,45,279530,1.07,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,all,not_vaccinated,25,240,8087667,0.31,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,all,unknown,36,388,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,all,fully_vaccinated,3,7,404391,0.74,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,all,partially_vaccinated,3,48,307319,0.98,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,all,not_vaccinated,38,278,7997645,0.48,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,all,unknown,31,419,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,all,fully_vaccinated,1,8,478183,0.21,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,all,partially_vaccinated,6,54,311256,1.93,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,all,not_vaccinated,22,300,7919916,0.28,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,all,unknown,33,452,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,all,fully_vaccinated,2,10,547618,0.37,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,all,partially_vaccinated,4,58,355489,1.13,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,all,not_vaccinated,30,330,7806248,0.38,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,all,unknown,24,476,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,all,fully_vaccinated,1,11,614232,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,all,partially_vaccinated,4,62,398135,1,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,all,not_vaccinated,41,371,7696988,0.53,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,all,unknown,25,501,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,all,fully_vaccinated,2,13,701946,0.28,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,all,partially_vaccinated,3,65,434746,0.69,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,all,not_vaccinated,34,405,7572663,0.45,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,all,unknown,24,525,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202115,all,fully_vaccinated,3,16,787263,0.38,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202115,all,partially_vaccinated,3,68,562296,0.53,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202115,all,not_vaccinated,21,426,7359796,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202115,all,unknown,19,544,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202116,all,fully_vaccinated,5,21,897913,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202116,all,partially_vaccinated,0,68,713034,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202116,all,not_vaccinated,30,456,7098408,0.42,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202116,all,unknown,19,563,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202117,all,fully_vaccinated,4,25,1006234,0.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202117,all,partially_vaccinated,3,71,891755,0.34,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202117,all,not_vaccinated,38,494,6811366,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202117,all,unknown,24,587,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202118,all,fully_vaccinated,3,28,1143244,0.26,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202118,all,partially_vaccinated,0,71,1079780,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202118,all,not_vaccinated,21,515,6486331,0.32,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202118,all,unknown,17,604,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202119,all,fully_vaccinated,2,30,1334682,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202119,all,partially_vaccinated,1,72,1175949,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202119,all,not_vaccinated,18,533,6198724,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202119,all,unknown,9,613,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202120,all,fully_vaccinated,2,32,1600134,0.12,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202120,all,partially_vaccinated,0,72,1229474,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202120,all,not_vaccinated,23,556,5879747,0.39,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202120,all,unknown,8,621,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202121,all,fully_vaccinated,2,34,1875535,0.11,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202121,all,partially_vaccinated,0,72,1248513,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202121,all,not_vaccinated,10,566,5585307,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202121,all,unknown,7,628,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,all,fully_vaccinated,4,38,2188772,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,all,partially_vaccinated,0,72,1274896,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,all,not_vaccinated,16,582,5245687,0.31,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,all,unknown,4,632,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,all,fully_vaccinated,1,39,2495741,0.04,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,all,partially_vaccinated,2,74,1324783,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,all,not_vaccinated,7,589,4888831,0.14,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,all,unknown,6,638,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,all,fully_vaccinated,0,39,2810500,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,all,partially_vaccinated,0,74,1320655,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,all,not_vaccinated,7,596,4578200,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,all,unknown,5,643,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,all,fully_vaccinated,1,40,3118623,0.03,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,all,partially_vaccinated,0,74,1244869,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,all,not_vaccinated,4,600,4345863,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,all,unknown,2,645,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202126,all,fully_vaccinated,0,40,3452876,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,all,partially_vaccinated,0,74,1039009,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,all,not_vaccinated,1,601,4217470,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,all,unknown,2,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,all,fully_vaccinated,0,40,3788969,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,all,partially_vaccinated,0,74,790025,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,all,not_vaccinated,3,604,4130361,0.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,all,fully_vaccinated,1,41,4085758,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,all,partially_vaccinated,1,75,568367,0.18,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,all,not_vaccinated,0,604,4055230,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,all,fully_vaccinated,0,41,4314349,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,all,partially_vaccinated,0,75,410934,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,all,not_vaccinated,5,609,3984072,0.13,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,all,fully_vaccinated,1,42,4440043,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,all,partially_vaccinated,0,75,352200,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,all,not_vaccinated,8,617,3917112,0.2,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,all,unknown,2,649,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,all,fully_vaccinated,0,42,4526659,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,all,partially_vaccinated,0,75,320215,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,all,not_vaccinated,3,620,3862481,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,all,unknown,0,649,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,all,fully_vaccinated,4,46,4603801,0.09,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,all,partially_vaccinated,0,75,306663,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,all,not_vaccinated,6,626,3798891,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,all,unknown,4,653,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,all,fully_vaccinated,9,55,4680569,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,all,partially_vaccinated,0,75,303467,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,all,not_vaccinated,13,639,3725319,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,all,unknown,3,656,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,all,fully_vaccinated,6,61,4755556,0.13,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,all,partially_vaccinated,0,75,321837,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,all,not_vaccinated,28,667,3631962,0.77,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,all,unknown,8,664,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,all,fully_vaccinated,15,76,4817429,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,all,partially_vaccinated,0,75,363065,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,all,not_vaccinated,31,698,3528861,0.88,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,all,unknown,6,670,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,all,fully_vaccinated,15,91,4889931,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,all,partially_vaccinated,0,75,424190,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,all,not_vaccinated,28,726,3395234,0.82,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,all,unknown,11,681,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,all,fully_vaccinated,13,104,4978611,0.26,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,all,partially_vaccinated,0,75,486242,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,all,not_vaccinated,23,749,3244502,0.71,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,all,unknown,4,685,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,all,fully_vaccinated,17,121,5075228,0.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,all,partially_vaccinated,2,77,501172,0.4,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,all,not_vaccinated,20,769,3132955,0.64,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,all,unknown,3,688,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,all,fully_vaccinated,3,124,5175744,0.06,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,all,partially_vaccinated,0,77,472217,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,all,not_vaccinated,30,799,3061394,0.98,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,all,unknown,1,689,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,all,fully_vaccinated,10,134,5294126,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,all,partially_vaccinated,1,78,406531,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,all,not_vaccinated,13,812,3008698,0.43,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,all,unknown,6,695,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,all,fully_vaccinated,12,146,5426410,0.22,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,all,partially_vaccinated,0,78,321617,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,all,not_vaccinated,16,828,2961328,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,all,unknown,4,699,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,all,fully_vaccinated,12,158,5538701,0.22,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,all,partially_vaccinated,0,78,246961,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,all,not_vaccinated,16,844,2923693,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,all,unknown,4,703,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,all,fully_vaccinated,18,176,5614359,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,all,partially_vaccinated,3,81,200034,1.5,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,all,not_vaccinated,16,860,2894962,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,all,unknown,5,708,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,all,fully_vaccinated,12,188,5665392,0.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,all,partially_vaccinated,0,81,174260,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,all,not_vaccinated,11,871,2869703,0.38,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202144,all,unknown,2,710,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
