date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202112,unknown,unknown,7,32,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,female,fully_vaccinated,24,90,349205,6.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,female,partially_vaccinated,7,112,217955,3.21,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,female,not_vaccinated,109,799,3820228,2.85,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,female,unknown,6081,45369,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,male,fully_vaccinated,18,65,264954,6.79,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,male,partially_vaccinated,10,88,180086,5.55,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,male,not_vaccinated,155,969,3876927,4,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,male,unknown,5914,43655,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,unknown,fully_vaccinated,0,0,73,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,unknown,partially_vaccinated,0,0,94,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,unknown,unknown,4,36,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,female,fully_vaccinated,24,114,398086,6.03,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,female,partially_vaccinated,16,128,235581,6.79,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,female,not_vaccinated,119,918,3753721,3.17,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,female,unknown,6942,52311,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,male,fully_vaccinated,19,84,303778,6.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,male,partially_vaccinated,13,101,199051,6.53,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,male,not_vaccinated,135,1104,3819138,3.53,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,male,unknown,6924,50579,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,unknown,fully_vaccinated,0,0,82,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,unknown,partially_vaccinated,0,0,114,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
