sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
female,all,FR,202052,2748,285,2463,57697,10.4,-1.0999999999999996,20.8,0.538,53.800000000000004,162511,1690.96,35503.44,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-249,-153.22,-8.3,0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202052,9356,577,8779,152652,6.2,-1,15.4,0.546,54.6,261023,3584.36,58482.2,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-326,-124.89,-3.4,0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202052,450,56,394,5744,12.4,2.5999999999999996,13.1,0.594,59.4,20226,2224.86,28399.09,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-316,-1562.34,-41.3,2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202052,2720,292,2428,40837,10.7,0.7999999999999989,9.4,0.537,53.7,99807,2725.26,40915.97,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-781,-782.51,-22.3,2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202052,593,78,515,14234,13.2,-1.9000000000000004,17.4,0.555,55.50000000000001,37235,1592.59,38227.47,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-280,-751.98,-32.1,-0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202052,4609,755,3854,60962,16.4,-0.6000000000000014,13.5,0.571,57.099999999999994,208765,2207.75,29201.25,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-780,-373.62,-14.5,1.1999999999999886,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202052,1844,221,1623,32682,12,-0.5999999999999996,18.4,0.561,56.10000000000001,89710,2055.51,36430.72,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,93,103.67,5.3,1.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202052,318,51,267,4983,16,-0.8999999999999986,12.7,0.508,50.8,21222,1498.45,23480.35,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-114,-537.17,-26.4,3.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202052,220,33,187,4296,15,-2.8999999999999986,15.2,0.539,53.900000000000006,18840,1167.73,22802.55,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-15,-79.62,-6.4,5.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202052,5277,1016,4261,83818,19.3,-0.5999999999999979,16.4,0.563,56.3,256396,2058.14,32690.84,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-1487,-579.97,-22,1.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202052,896,114,782,13591,12.7,-0.5,11.5,0.526,52.6,41945,2136.13,32401.95,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-176,-419.6,-16.4,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202052,2941,418,2523,43957,14.2,-2.1000000000000014,12.1,0.556,55.60000000000001,138836,2118.33,31661.1,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-959,-690.74,-24.6,0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202052,1837,310,1527,26231,16.9,-1.1000000000000014,14.5,0.517,51.7,79048,2323.9,33183.64,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-205,-259.34,-10,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202052,3330,562,2768,43881,16.9,-1.4000000000000021,13.3,0.588,58.8,140382,2372.1,31258.28,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-495,-352.61,-12.9,3.8999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202052,5268,921,4347,70279,17.5,3.5999999999999996,15.3,0.563,56.3,180156,2924.13,39010.08,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-1818,-1009.13,-25.7,2.8999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202052,245,49,196,3986,20,-3.6999999999999993,16.7,0.536,53.6,18051,1357.27,22081.88,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,38,210.52,18.4,3.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202052,10326,915,9411,194028,8.9,0.3000000000000007,14.5,0.532,53.2,414545,2490.92,46805.05,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-1297,-312.88,-11.2,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202052,3151,321,2830,60331,10.2,-1.4000000000000004,21.3,0.53,53,175548,1794.95,34367.24,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,156,88.86,5.2,3.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202052,1494,155,1339,21756,10.4,-0.5,10.5,0.501,50.1,63567,2350.28,34225.31,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-424,-667.01,-22.1,1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202052,24770,2972,21798,339512,12,0.8000000000000007,10.3,0.532,53.2,779124,3179.21,43576.12,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-4132,-530.34,-14.3,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202052,4,0,4,49,0,-25,12.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202052,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202052,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202052,29,4,25,162,13.8,3.3000000000000007,11.1,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,10,NA,52.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202052,5,1,4,24,20,20,8.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,1,NA,25,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202052,6,2,4,53,33.3,33.3,11.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-1,NA,-14.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202052,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202052,1,0,1,11,0,NA,9.1,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202052,11,0,11,69,0,-7.7,7.2,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-2,NA,-15.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202052,0,0,NA,5,NA,NA,40,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202052,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202052,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202052,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-2,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202052,2,0,2,29,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,2,NA,NA,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202052,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202052,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202052,1,0,1,9,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202052,0,0,NA,6,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-3,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202052,3,0,3,18,0,0,11.1,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-3,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202052,2,0,2,11,0,NA,18.2,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,2,NA,NA,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202052,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202052,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202052,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202052,21,0,21,696,0,-5.3,3.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,2,NA,10.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202052,66,1,65,93,1.5,1.5,2.2,0.011,1.0999999999999999,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,51,NA,340,0.8999999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202052,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202052,45,2,43,245,4.4,-3.3,6.1,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-52,6,NA,15.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202053,4691,1021,3670,108216,21.8,4.100000000000001,13.3,0.437,43.7,348814,1344.84,31023.98,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-1875,-537.54,-28.6,-0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202053,61,25,36,1969,41,18,18.9,0.436,43.6,8361,729.58,23549.81,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-26,-310.97,-29.9,-5.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202053,311,70,241,7954,22.5,5.600000000000001,14.6,0.458,45.800000000000004,27883,1115.37,28526.34,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-104,-372.99,-25.1,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202053,7694,1200,6494,163487,15.6,3.5,12.5,0.436,43.6,512300,1501.85,31912.36,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-3057,-596.73,-28.4,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202053,1941,344,1597,48595,17.7,3.6999999999999993,11,0.416,41.6,142767,1359.56,34037.98,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-961,-673.12,-33.1,-2.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202053,1897,214,1683,41632,11.3,3.3000000000000007,9.1,0.445,44.5,95621,1983.87,43538.55,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-898,-939.13,-32.1,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202053,367,85,282,7769,23.2,-0.40000000000000213,13.9,0.364,36.4,19368,1894.88,40112.56,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-200,-1032.63,-35.3,-4.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202053,1684,243,1441,52067,14.4,3.0999999999999996,21,0.454,45.4,162985,1033.22,31945.88,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-679,-416.61,-28.7,-0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202053,4528,457,4071,134750,10.1,4.3,15.9,0.447,44.7,245320,1845.75,54928.26,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-3230,-1316.65,-41.6,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202053,233,57,176,5306,24.5,7.199999999999999,13.8,0.369,36.9,20625,1129.7,25726.06,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-74,-358.78,-24.1,-3.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202053,2092,269,1823,39398,12.9,1.5,10.1,0.47,47,100289,2085.97,39284.47,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-256,-255.26,-10.9,0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202053,490,119,371,11107,24.3,10.600000000000001,18.6,0.397,39.7,36474,1343.42,30451.83,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,15,41.12,3.2,-4.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202053,2613,596,2017,58860,22.8,4.100000000000001,14,0.424,42.4,207582,1258.78,28355.06,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-845,-407.07,-24.4,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202053,1171,220,951,27986,18.8,6.600000000000001,19.3,0.436,43.6,86184,1358.72,32472.38,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-268,-310.96,-18.6,-0.19999999999999574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202053,261,60,201,5600,23,6.399999999999999,12.1,0.469,46.9,22298,1170.51,25114.36,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-47,-210.78,-15.3,-2.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202053,190,25,165,4349,13.2,-2.200000000000001,14.1,0.452,45.2,19268,986.09,22571.1,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,2,10.38,1.1,-0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202053,3087,819,2268,78487,26.5,5.800000000000001,17,0.425,42.5,258108,1196.01,30408.59,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-1015,-393.25,-24.7,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202053,499,76,423,13160,15.2,0.8999999999999986,11.7,0.423,42.3,41162,1212.28,31971.24,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-308,-748.27,-38.2,-5.100000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202053,1792,347,1445,41953,19.4,3.299999999999997,12.7,0.428,42.8,138626,1292.69,30263.44,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-549,-396.03,-23.5,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202053,1101,231,870,26500,21,3.1999999999999993,14.9,0.458,45.800000000000004,83109,1324.77,31885.84,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-616,-741.19,-35.9,-2.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202053,1658,348,1310,41333,21,3,13.5,0.398,39.800000000000004,142527,1163.29,29000.12,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-677,-475,-29,-1.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202053,3401,766,2635,64369,22.5,2.3999999999999986,16.5,0.429,42.9,170830,1990.87,37680.15,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-685,-400.98,-16.8,-0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202053,205,57,148,3730,27.8,6.600000000000001,16.9,0.482,48.199999999999996,18768,1092.28,19874.25,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-7,-37.3,-3.3,1.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202053,6809,906,5903,177606,13.3,4.200000000000001,15.1,0.464,46.400000000000006,400217,1701.33,44377.43,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-2248,-561.69,-24.8,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202053,2906,424,2482,56877,14.6,4.299999999999999,21,0.471,47.099999999999994,172955,1680.21,32885.43,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,182,105.23,6.7,1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202053,990,160,830,23864,16.2,5.5,11,0.47,47,65227,1517.78,36586.08,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-497,-761.95,-33.4,-2.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202053,13645,2405,11240,324528,17.6,5.600000000000001,11.3,0.456,45.6,774299,1762.24,41912.49,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-8088,-1044.56,-37.2,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202053,6043,1173,4870,117994,19.4,3,12.9,0.563,56.3,345258,1750.29,34175.6,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-2100,-608.24,-25.8,0.9999999999999929,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202053,79,23,56,1990,29.1,13.400000000000002,17.7,0.564,56.39999999999999,7932,995.97,25088.25,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-10,-126.07,-11.2,5.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202053,368,85,283,8763,23.1,7.200000000000001,14.6,0.542,54.2,27426,1341.79,31951.43,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-134,-488.59,-26.7,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202053,9960,1411,8549,189975,14.2,2.8999999999999986,12,0.564,56.39999999999999,530832,1876.3,35788.16,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-4055,-763.9,-28.9,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202053,2724,350,2374,54204,12.8,0.3000000000000007,10,0.584,58.4,148202,1838.03,36574.41,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-919,-620.1,-25.2,2.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202053,2353,218,2135,47868,9.3,1.5000000000000009,8.4,0.552,55.2,101114,2327.08,47340.63,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-1293,-1278.75,-35.5,-1.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202053,640,114,526,13347,17.8,1.1999999999999993,9.1,0.636,63.6,19687,3250.88,67796.01,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-197,-1000.66,-23.5,4.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202053,2024,285,1739,59721,14.1,3.6999999999999993,20.6,0.546,54.6,162511,1245.45,36748.9,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-724,-445.51,-26.3,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202053,5585,550,5035,158237,9.8,3.6000000000000005,15.2,0.552,55.2,261023,2139.66,60621.86,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-3771,-1444.7,-40.3,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202053,398,84,314,6142,21.1,8.700000000000001,13.6,0.631,63.1,20226,1967.76,30366.85,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-52,-257.1,-11.6,3.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202053,2355,315,2040,43192,13.4,2.700000000000001,9.6,0.53,53,99807,2359.55,43275.52,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-365,-365.71,-13.4,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202053,744,125,619,14978,16.8,3.6000000000000014,17.4,0.603,60.3,37235,1998.12,40225.59,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,151,405.53,25.5,4.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202053,3549,740,2809,64511,20.9,4.5,13.9,0.576,57.599999999999994,208765,1700,30901.25,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-1060,-507.75,-23,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202053,1513,239,1274,34195,15.8,3.8000000000000007,18.3,0.564,56.39999999999999,89710,1686.55,38117.27,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-331,-368.96,-18,0.29999999999998295,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202053,296,67,229,5279,22.6,6.600000000000001,13.2,0.531,53.1,21222,1394.78,24875.13,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-22,-103.67,-6.9,2.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202053,230,36,194,4526,15.7,0.6999999999999993,15.2,0.548,54.800000000000004,18840,1220.81,24023.35,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,10,53.08,4.5,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202053,4184,999,3185,88002,23.9,4.599999999999998,16.8,0.575,57.49999999999999,256396,1631.85,34322.69,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-1093,-426.29,-20.7,1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202053,681,80,601,14272,11.7,-1,11.5,0.577,57.699999999999996,41945,1623.55,34025.51,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-215,-512.58,-24,5.099999999999994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202053,2390,412,1978,46347,17.2,3,12.4,0.571,57.099999999999994,138836,1721.46,33382.55,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-551,-396.87,-18.7,1.4999999999999858,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202053,1300,272,1028,27531,20.9,4,14.8,0.541,54.1,79048,1644.57,34828.21,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-537,-679.33,-29.2,2.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202053,2513,472,2041,46394,18.8,1.9000000000000021,13.6,0.602,60.199999999999996,140382,1790.12,33048.4,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-817,-581.98,-24.5,1.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202053,4533,942,3591,74812,20.8,3.3000000000000007,15.6,0.571,57.099999999999994,180156,2516.15,41526.23,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-735,-407.98,-14,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202053,220,58,162,4206,26.4,6.399999999999999,17.2,0.518,51.800000000000004,18051,1218.77,23300.65,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-25,-138.5,-10.2,-1.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202053,7847,1003,6844,201875,12.8,3.9000000000000004,14.4,0.535,53.5,414545,1892.92,48697.97,COVID19Test,sex,2021-11-10_07-50-19,isoweek,2020-53,-2479,-598,-24,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
