date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-11-06,OW,0,38108,39880,0,0.08,104.65,31.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-07,OW,0,38108,39880,0,NA,104.65,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-08,OW,0,38108,39880,0,NA,104.65,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-09,OW,0,38108,39880,0,NA,104.65,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-21,SG,0,514504,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-22,SG,0,514504,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-23,SG,0,514504,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-24,SG,0,514504,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-25,SG,0,514504,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-26,SG,0,514504,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-27,SG,0,514504,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-28,SG,0,514504,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-29,SG,0,514504,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-30,SG,0,514504,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-31,SG,0,514504,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-01,SG,1,514504,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-02,SG,0,514504,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-03,SG,0,514504,1,0,0.01,0,35.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-04,SG,0,514504,1,0,0.01,0,53.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-05,SG,0,514504,1,0,0.01,0,71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-06,SG,245,514504,246,0.05,0.01,0.05,71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-07,SG,131,514504,377,0.03,0.01,0.07,71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-08,SG,121,514504,498,0.02,0.02,0.1,111.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-09,SG,0,514504,498,0,0.03,0.1,174.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-10,SG,0,514504,498,0,0.04,0.1,210.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-11,SG,282,514504,780,0.05,0.05,0.15,265.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-12,SG,445,514504,1225,0.09,0.05,0.24,280.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-13,SG,493,514504,1718,0.1,0.06,0.33,319.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-14,SG,519,514504,2237,0.1,0.06,0.43,319.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-15,SG,226,514504,2463,0.04,0.07,0.48,343,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-16,SG,271,514504,2734,0.05,0.08,0.53,420.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-17,SG,1,514504,2735,0,0.09,0.53,484,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-18,SG,446,514504,3181,0.09,0.1,0.62,544.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-19,SG,985,514504,4166,0.19,0.12,0.81,606,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-20,SG,940,514504,5106,0.18,0.13,0.99,678.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-21,SG,940,514504,6046,0.18,0.13,1.18,678.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-22,SG,659,514504,6705,0.13,0.15,1.3,756.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-23,SG,778,514504,7483,0.15,0.2,1.45,1051.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-24,SG,3,514504,7486,0,0.26,1.45,1325.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-25,SG,988,514504,8474,0.19,0.31,1.65,1608.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-26,SG,3050,514504,11524,0.59,0.36,2.24,1827,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-27,SG,2859,514504,14383,0.56,0.33,2.8,1715.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-28,SG,2924,514504,17307,0.57,0.33,3.36,1715.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-29,SG,2187,514504,19494,0.43,0.34,3.79,1745.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-30,SG,0,514504,19494,0,0.3,3.79,1555.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-31,SG,0,514504,19494,0,0.26,3.79,1345.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-01,SG,1198,514504,20692,0.23,0.22,4.02,1116.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-02,SG,1721,514504,22413,0.33,0.19,4.36,964.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-03,SG,1391,514504,23804,0.27,0.19,4.63,986.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-04,SG,1317,514504,25121,0.26,0.19,4.88,987,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-05,SG,1126,514504,26247,0.22,0.18,5.1,918.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-06,SG,155,514504,26402,0.03,0.17,5.13,892.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-07,SG,1,514504,26403,0,0.17,5.13,874.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-08,SG,717,514504,27120,0.14,0.17,5.27,858.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-09,SG,1539,514504,28659,0.3,0.15,5.57,759,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-10,SG,1266,514504,29925,0.25,0.15,5.82,753.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-11,SG,1205,514504,31130,0.23,0.15,6.05,753.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-12,SG,430,514504,31560,0.08,0.14,6.13,719.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-13,SG,114,514504,31674,0.02,0.12,6.16,648.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-14,SG,3,514504,31677,0,0.11,6.16,575,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-15,SG,479,514504,32156,0.09,0.11,6.25,549.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-16,SG,1040,514504,33196,0.2,0.12,6.45,601.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-17,SG,754,514504,33950,0.15,0.13,6.6,647.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-18,SG,1028,514504,34978,0.2,0.13,6.8,647.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-19,SG,790,514504,35768,0.15,0.13,6.95,651.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-20,SG,439,514504,36207,0.09,0.14,7.04,722,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-21,SG,0,514504,36207,0,0.16,7.04,821.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-22,SG,511,514504,36718,0.1,0.18,7.14,909.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-23,SG,1532,514504,38250,0.3,0.2,7.43,998.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-24,SG,1450,514504,39700,0.28,0.19,7.72,971,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-25,SG,1642,514504,41342,0.32,0.19,8.04,973.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-26,SG,1416,514504,42758,0.28,0.2,8.31,1045,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-27,SG,246,514504,43004,0.05,0.21,8.36,1083.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-28,SG,15,514504,43019,0,0.25,8.36,1258.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-01,SG,1014,514504,44033,0.2,0.29,8.56,1506.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-02,SG,1802,514504,45835,0.35,0.34,8.91,1728.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-03,SG,2673,514504,48508,0.52,0.37,9.43,1890.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-04,SG,3379,514504,51887,0.66,0.37,10.08,1890.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-05,SG,2969,514504,54856,0.58,0.4,10.66,2047.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-06,SG,1380,514504,56236,0.27,0.45,10.93,2288.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-07,SG,17,514504,56253,0,0.45,10.93,2293.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-08,SG,2112,514504,58365,0.41,0.45,11.34,2297.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-09,SG,3487,514504,61852,0.68,0.42,12.02,2179.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-10,SG,2710,514504,64562,0.53,0.41,12.55,2127.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-11,SG,3408,514504,67970,0.66,0.41,13.21,2125.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-12,SG,2142,514504,70112,0.42,0.39,13.63,2001.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-13,SG,1019,514504,71131,0.2,0.35,13.83,1806.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-14,SG,0,514504,71131,0,0.32,13.83,1668.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-15,SG,1243,514504,72374,0.24,0.28,14.07,1458.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-16,SG,2125,514504,74499,0.41,0.25,14.48,1289.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-17,SG,1742,514504,76241,0.34,0.23,14.82,1202.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-18,SG,1936,514504,78177,0.38,0.23,15.19,1202.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-19,SG,963,514504,79140,0.19,0.22,15.38,1119.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-20,SG,409,514504,79549,0.08,0.19,15.46,992,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-21,SG,0,514504,79549,0,0.2,15.46,1009.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-22,SG,663,514504,80212,0.13,0.23,15.59,1182.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-23,SG,1231,514504,81443,0.24,0.28,15.83,1436,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-24,SG,1863,514504,83306,0.36,0.3,16.19,1563.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-25,SG,3150,514504,86456,0.61,0.3,16.8,1564,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-26,SG,2736,514504,89192,0.53,0.33,17.34,1687.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-27,SG,1304,514504,90496,0.25,0.36,17.59,1876.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-28,SG,1,514504,90497,0,0.38,17.59,1963,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-29,SG,1525,514504,92022,0.3,0.36,17.89,1837.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-30,SG,2555,514504,94577,0.5,0.28,18.38,1455.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-31,SG,2470,514504,97047,0.48,0.26,18.86,1331.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-01,SG,2271,514504,99318,0.44,0.26,19.3,1331.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-02,SG,63,514504,99381,0.01,0.22,19.32,1113.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-03,SG,438,514504,99819,0.09,0.19,19.4,965.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-04,SG,0,514504,99819,0,0.22,19.4,1129.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-05,SG,0,514504,99819,0,0.31,19.4,1593.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-06,SG,1519,514504,101338,0.3,0.42,19.7,2161.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-07,SG,3613,514504,104951,0.7,0.45,20.4,2312.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-08,SG,5522,514504,110473,1.07,0.45,21.47,2312.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-09,SG,4038,514504,114511,0.78,0.52,22.26,2684.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-10,SG,1494,514504,116005,0.29,0.57,22.55,2918.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-11,SG,1,514504,116006,0,0.57,22.55,2956.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-12,SG,2602,514504,118608,0.51,0.52,23.05,2687.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-13,SG,3158,514504,121766,0.61,0.49,23.67,2504.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-14,SG,3882,514504,125648,0.75,0.47,24.42,2422,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-15,SG,3640,514504,129288,0.71,0.47,25.13,2422,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-16,SG,2752,514504,132040,0.53,0.46,25.66,2359.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-17,SG,919,514504,132959,0.18,0.46,25.84,2367.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-18,SG,1,514504,132960,0,0.44,25.84,2279.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-19,SG,2164,514504,135124,0.42,0.47,26.26,2416.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-20,SG,3216,514504,138340,0.63,0.49,26.89,2534.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-21,SG,3262,514504,141602,0.63,0.5,27.52,2565.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-22,SG,4604,514504,146206,0.89,0.5,28.42,2565.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-23,SG,3578,514504,149784,0.7,0.52,29.11,2675,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-24,SG,1134,514504,150918,0.22,0.56,29.33,2872.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-25,SG,1,514504,150919,0,0.59,29.33,3032,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-26,SG,2930,514504,153849,0.57,0.59,29.9,3014.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-27,SG,4598,514504,158447,0.89,0.59,30.8,3064.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-28,SG,4379,514504,162826,0.85,0.58,31.65,3004.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-29,SG,4481,514504,167307,0.87,0.58,32.52,3004.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-30,SG,3930,514504,171237,0.76,0.58,33.28,2964.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-01,SG,715,514504,171952,0.14,0.55,33.42,2835.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-02,SG,0,514504,171952,0,0.53,33.42,2710.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-03,SG,2650,514504,174602,0.52,0.52,33.94,2696.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-04,SG,3692,514504,178294,0.72,0.52,34.65,2677.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-05,SG,3503,514504,181797,0.68,0.53,35.33,2721.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-06,SG,4388,514504,186185,0.85,0.53,36.19,2721.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-07,SG,3793,514504,189978,0.74,0.58,36.92,2993,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-08,SG,1024,514504,191002,0.2,0.63,37.12,3241.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-09,SG,0,514504,191002,0,0.7,37.12,3602.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-10,SG,4551,514504,195553,0.88,0.61,38.01,3125.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-11,SG,5433,514504,200986,1.06,0.59,39.06,3050.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-12,SG,6030,514504,207016,1.17,0.63,40.24,3257,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-13,SG,1047,514504,208063,0.2,0.63,40.44,3257.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-14,SG,3270,514504,211333,0.64,0.62,41.08,3203,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-15,SG,2468,514504,213801,0.48,0.62,41.55,3185.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-16,SG,4,514504,213805,0,0.58,41.56,2978.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-17,SG,4169,514504,217974,0.81,0.77,42.37,3944.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-18,SG,5313,514504,223287,1.03,0.82,43.4,4219,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-19,SG,4578,514504,227865,0.89,0.81,44.29,4170.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-20,SG,7809,514504,235674,1.52,0.81,45.81,4170.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-21,SG,5192,514504,240866,1.01,0.69,46.82,3578.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-22,SG,2131,514504,242997,0.41,0.71,47.23,3679.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-23,SG,4,514504,243001,0,0.79,47.23,4071.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-24,SG,22,514504,243023,0,0.79,47.23,4070.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-25,SG,6021,514504,249044,1.17,0.79,48.4,4089.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-26,SG,7324,514504,256368,1.42,0.82,49.83,4201,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-27,SG,7798,514504,264166,1.52,0.82,51.34,4200.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-28,SG,5328,514504,269494,1.04,0.94,52.38,4854.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-29,SG,2910,514504,272404,0.57,0.94,52.94,4852.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-30,SG,0,514504,272404,0,0.89,52.94,4577.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-31,SG,4599,514504,277003,0.89,0.87,53.84,4483.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-01,SG,6007,514504,283010,1.17,0.86,55.01,4419.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-02,SG,5399,514504,288409,1.05,0.88,56.06,4501.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-03,SG,7144,514504,295553,1.39,0.88,57.44,4502.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-04,SG,4878,514504,300431,0.95,0.88,58.39,4514,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-05,SG,3481,514504,303912,0.68,0.86,59.07,4396.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-06,SG,7,514504,303919,0,0.9,59.07,4644.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-07,SG,4682,514504,308601,0.91,0.9,59.98,4599.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-08,SG,5186,514504,313787,1.01,0.94,60.99,4812.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-09,SG,7136,514504,320923,1.39,0.91,62.38,4659.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-10,SG,6827,514504,327750,1.33,0.91,63.7,4658.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-11,SG,6371,514504,334121,1.24,0.89,64.94,4552.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-12,SG,2408,514504,336529,0.47,0.86,65.41,4405,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-13,SG,0,514504,336529,0,0.83,65.41,4245.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-14,SG,3940,514504,340469,0.77,0.8,66.17,4119.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-15,SG,4153,514504,344622,0.81,0.76,66.98,3913.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-16,SG,6018,514504,350640,1.17,0.77,68.15,3941.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-17,SG,5945,514504,356585,1.16,0.77,69.31,3941.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-18,SG,4928,514504,361513,0.96,0.76,70.26,3913.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-19,SG,2604,514504,364117,0.51,0.78,70.77,4017.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-20,SG,0,514504,364117,0,0.79,70.77,4056.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-21,SG,3747,514504,367864,0.73,0.78,71.5,4032.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-22,SG,4881,514504,372745,0.95,0.77,72.45,3981.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-23,SG,6288,514504,379033,1.22,0.78,73.67,4008.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-24,SG,5781,514504,384814,1.12,0.78,74.79,4008.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-25,SG,4568,514504,389382,0.89,0.79,75.68,4083.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-26,SG,2793,514504,392175,0.54,0.79,76.22,4053.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-27,SG,1,514504,392176,0,0.8,76.22,4114.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-28,SG,4274,514504,396450,0.83,0.78,77.05,4023.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-29,SG,4668,514504,401118,0.91,0.76,77.96,3926.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-30,SG,6718,514504,407836,1.31,0.77,79.27,3968.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-01,SG,5140,514504,412976,1,0.77,80.27,3968.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-02,SG,3892,514504,416868,0.76,0.73,81.02,3754.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-03,SG,3086,514504,419954,0.6,0.71,81.62,3649.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-04,SG,0,514504,419954,0,0.63,81.62,3238,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-05,SG,2775,514504,422729,0.54,0.6,82.16,3106.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-06,SG,3933,514504,426662,0.76,0.6,82.93,3071.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-07,SG,3840,514504,430502,0.75,0.55,83.67,2819,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-08,SG,4218,514504,434720,0.82,0.55,84.49,2819.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-09,SG,3647,514504,438367,0.71,0.55,85.2,2833.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-10,SG,1320,514504,439687,0.26,0.53,85.46,2712,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-11,SG,2,514504,439689,0,0.52,85.46,2669,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-12,SG,2876,514504,442565,0.56,0.51,86.02,2606.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-13,SG,3081,514504,445646,0.6,0.5,86.62,2561.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-14,SG,3539,514504,449185,0.69,0.47,87.3,2406.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-15,SG,3781,514504,452966,0.73,0.47,88.04,2405.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
