date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202127,20 - 29,partially_vaccinated,0,0,158882,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,20 - 29,not_vaccinated,0,0,568771,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,30 - 39,fully_vaccinated,0,0,442632,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,30 - 39,partially_vaccinated,0,0,183841,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,30 - 39,not_vaccinated,0,1,621767,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,40 - 49,fully_vaccinated,0,0,549504,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,40 - 49,partially_vaccinated,0,0,168896,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,40 - 49,not_vaccinated,1,8,488505,0.2,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,50 - 59,fully_vaccinated,0,2,747141,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,50 - 59,partially_vaccinated,0,2,120504,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,50 - 59,not_vaccinated,0,33,437898,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,50 - 59,unknown,0,22,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,60 - 69,fully_vaccinated,0,2,677307,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,60 - 69,partially_vaccinated,0,3,56517,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,60 - 69,not_vaccinated,0,89,238453,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,60 - 69,unknown,0,75,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,70 - 79,fully_vaccinated,0,6,605757,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,70 - 79,partially_vaccinated,0,12,17396,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,70 - 79,not_vaccinated,1,148,116760,0.86,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,70 - 79,unknown,0,156,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,80+,fully_vaccinated,0,30,385523,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,80+,partially_vaccinated,0,57,6740,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,80+,not_vaccinated,1,325,67635,1.48,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,80+,unknown,0,386,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,0 - 9,fully_vaccinated,0,0,103,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,0 - 9,partially_vaccinated,0,0,68,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,0 - 9,not_vaccinated,0,0,880416,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,10 - 19,fully_vaccinated,0,0,86686,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,10 - 19,partially_vaccinated,0,0,68631,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,10 - 19,not_vaccinated,0,0,698058,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,20 - 29,fully_vaccinated,0,0,374763,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,20 - 29,partially_vaccinated,0,0,112580,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,20 - 29,not_vaccinated,0,0,555274,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,30 - 39,fully_vaccinated,0,0,516853,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,30 - 39,partially_vaccinated,0,0,124079,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,30 - 39,not_vaccinated,0,1,607308,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,40 - 49,fully_vaccinated,0,0,620839,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,40 - 49,partially_vaccinated,0,0,109938,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,40 - 49,not_vaccinated,0,8,476128,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,50 - 59,fully_vaccinated,0,2,792016,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,50 - 59,partially_vaccinated,0,2,87956,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,50 - 59,not_vaccinated,0,33,425571,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,50 - 59,unknown,0,22,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,60 - 69,fully_vaccinated,0,2,696147,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,60 - 69,partially_vaccinated,1,4,44220,2.26,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,60 - 69,not_vaccinated,0,89,231910,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,60 - 69,unknown,0,75,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,70 - 79,fully_vaccinated,0,6,610868,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,70 - 79,partially_vaccinated,0,12,14952,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,70 - 79,not_vaccinated,0,148,114093,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,70 - 79,unknown,0,156,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,80+,fully_vaccinated,1,31,387483,0.26,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,80+,partially_vaccinated,0,57,5943,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,80+,not_vaccinated,0,325,66472,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,80+,unknown,0,386,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,0 - 9,fully_vaccinated,0,0,106,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,0 - 9,partially_vaccinated,0,0,69,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,0 - 9,not_vaccinated,0,0,880412,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,10 - 19,fully_vaccinated,0,0,103475,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,10 - 19,partially_vaccinated,0,0,62563,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,10 - 19,not_vaccinated,0,0,687337,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,20 - 29,fully_vaccinated,0,0,424020,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,20 - 29,partially_vaccinated,0,0,76091,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,20 - 29,not_vaccinated,0,0,542506,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,30 - 39,fully_vaccinated,0,0,572586,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,30 - 39,partially_vaccinated,0,0,82460,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,30 - 39,not_vaccinated,1,2,593194,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,40 - 49,fully_vaccinated,0,0,670677,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,40 - 49,partially_vaccinated,0,0,71837,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,40 - 49,not_vaccinated,0,8,464391,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,50 - 59,fully_vaccinated,0,2,827542,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,50 - 59,partially_vaccinated,0,2,64011,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,50 - 59,not_vaccinated,1,34,413990,0.24,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,50 - 59,unknown,0,22,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,60 - 69,fully_vaccinated,0,2,711561,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,60 - 69,partially_vaccinated,0,4,35183,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,60 - 69,not_vaccinated,2,91,225533,0.89,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,60 - 69,unknown,0,75,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,70 - 79,fully_vaccinated,0,6,615194,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,70 - 79,partially_vaccinated,0,12,13305,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,70 - 79,not_vaccinated,1,149,111414,0.9,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,70 - 79,unknown,0,156,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,80+,fully_vaccinated,0,31,389188,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,80+,partially_vaccinated,0,57,5415,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,80+,not_vaccinated,0,325,65295,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,80+,unknown,0,386,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,0 - 9,fully_vaccinated,0,0,110,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,0 - 9,partially_vaccinated,0,0,66,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,0 - 9,not_vaccinated,0,0,880411,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,10 - 19,fully_vaccinated,0,0,120547,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,10 - 19,partially_vaccinated,0,0,55868,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,10 - 19,not_vaccinated,0,0,676960,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,20 - 29,fully_vaccinated,0,0,450219,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,20 - 29,partially_vaccinated,0,0,61896,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,20 - 29,not_vaccinated,0,0,530502,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,30 - 39,fully_vaccinated,0,0,600092,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,30 - 39,partially_vaccinated,0,0,68420,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,30 - 39,not_vaccinated,0,2,579728,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,40 - 49,fully_vaccinated,0,0,693547,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,40 - 49,partially_vaccinated,0,0,60069,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,40 - 49,not_vaccinated,0,8,453289,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,50 - 59,fully_vaccinated,0,2,845926,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,50 - 59,partially_vaccinated,0,2,56296,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,50 - 59,not_vaccinated,1,35,403321,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,50 - 59,unknown,0,22,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,60 - 69,fully_vaccinated,0,2,720690,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,60 - 69,partially_vaccinated,0,4,32006,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,60 - 69,not_vaccinated,1,92,219581,0.46,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,60 - 69,unknown,0,75,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,70 - 79,fully_vaccinated,0,6,618432,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,70 - 79,partially_vaccinated,0,12,12432,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,70 - 79,not_vaccinated,2,151,109049,1.83,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,70 - 79,unknown,0,156,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,80+,fully_vaccinated,1,32,390480,0.26,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,80+,partially_vaccinated,0,57,5147,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,80+,not_vaccinated,4,329,64271,6.22,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,80+,unknown,2,388,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,0 - 9,fully_vaccinated,0,0,112,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,0 - 9,partially_vaccinated,0,0,69,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,0 - 9,not_vaccinated,0,0,880406,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,10 - 19,fully_vaccinated,0,0,135547,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,10 - 19,partially_vaccinated,0,0,51062,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,10 - 19,not_vaccinated,0,0,666766,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,20 - 29,fully_vaccinated,0,0,466395,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,20 - 29,partially_vaccinated,0,0,55199,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,20 - 29,not_vaccinated,0,0,521023,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,30 - 39,fully_vaccinated,0,0,617122,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,30 - 39,partially_vaccinated,0,0,62191,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,30 - 39,not_vaccinated,0,2,568927,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,40 - 49,fully_vaccinated,0,0,708397,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,40 - 49,partially_vaccinated,0,0,54329,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,40 - 49,not_vaccinated,0,8,444179,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,50 - 59,fully_vaccinated,0,2,858918,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,50 - 59,partially_vaccinated,0,2,51554,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,50 - 59,not_vaccinated,1,36,395071,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,50 - 59,unknown,0,22,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,60 - 69,fully_vaccinated,0,2,727529,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,60 - 69,partially_vaccinated,0,4,29562,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,60 - 69,not_vaccinated,1,93,215186,0.46,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,60 - 69,unknown,0,75,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,70 - 79,fully_vaccinated,0,6,621043,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,70 - 79,partially_vaccinated,0,12,11496,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,70 - 79,not_vaccinated,0,151,107374,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,70 - 79,unknown,0,156,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,80+,fully_vaccinated,0,32,391596,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,80+,partially_vaccinated,0,57,4753,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,80+,not_vaccinated,1,330,63549,1.57,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,80+,unknown,0,388,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,0 - 9,fully_vaccinated,0,0,115,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,0 - 9,partially_vaccinated,0,0,69,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,0 - 9,not_vaccinated,0,0,880403,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,10 - 19,fully_vaccinated,0,0,149453,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,10 - 19,partially_vaccinated,0,0,49911,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,10 - 19,not_vaccinated,0,0,654011,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,20 - 29,fully_vaccinated,0,0,479886,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,20 - 29,partially_vaccinated,0,0,52492,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,20 - 29,not_vaccinated,0,0,510239,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,30 - 39,fully_vaccinated,0,0,631816,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,30 - 39,partially_vaccinated,0,0,59859,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,30 - 39,not_vaccinated,0,2,556565,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,40 - 49,fully_vaccinated,0,0,721216,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,40 - 49,partially_vaccinated,0,0,52338,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,40 - 49,not_vaccinated,0,8,433351,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
