date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-10-25,moderna,partially_vaccinated,0,115,153461,0,NA,0,0,0,16.04,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-10-26,moderna,partially_vaccinated,0,115,148176,0,NA,0,0,0,15.95,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-10-27,moderna,partially_vaccinated,0,115,143458,0,NA,0,0,0,15.82,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-10-28,moderna,partially_vaccinated,0,115,138536,0,NA,0,0,0,15.69,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-10-29,moderna,partially_vaccinated,0,115,132051,0,NA,0,0,0,15.62,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-10-30,moderna,partially_vaccinated,0,115,130059,0,NA,0.14,0.11,0,15.5,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-10-31,moderna,partially_vaccinated,0,115,129959,0,NA,0.29,0.22,0,15.44,8.93,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-01,moderna,partially_vaccinated,0,115,128194,0,NA,0.29,0.23,0,15.37,8.93,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-02,moderna,partially_vaccinated,1,116,124804,0.8,NA,0.29,0.23,12.5,15.34,8.93,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-03,moderna,partially_vaccinated,1,117,121639,0.82,NA,0.29,0.24,50,15.44,8.93,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-04,moderna,partially_vaccinated,0,117,119104,0,NA,0.29,0.24,0,15.29,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-05,moderna,partially_vaccinated,0,117,115640,0,NA,0.29,0.25,0,15.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-06,moderna,partially_vaccinated,0,117,114285,0,NA,0.14,0.12,0,15.18,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-07,moderna,partially_vaccinated,0,117,114228,0,NA,NA,NA,NA,15.18,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-08,moderna,partially_vaccinated,0,117,113059,0,NA,NA,NA,0,15.1,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-11-09,moderna,partially_vaccinated,0,117,112032,0,NA,NA,NA,0,15,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-10_07-50-19
2021-01-27,pfizer_biontech,fully_vaccinated,0,0,9810,0,NA,NA,NA,NA,NA,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-01-28,pfizer_biontech,fully_vaccinated,0,0,12524,0,NA,NA,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-01-29,pfizer_biontech,fully_vaccinated,0,0,15184,0,NA,NA,NA,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-01-30,pfizer_biontech,fully_vaccinated,0,0,15184,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-01-31,pfizer_biontech,fully_vaccinated,0,0,15184,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-01,pfizer_biontech,fully_vaccinated,0,0,19416,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-02,pfizer_biontech,fully_vaccinated,0,0,25180,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-03,pfizer_biontech,fully_vaccinated,0,0,30544,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-04,pfizer_biontech,fully_vaccinated,0,0,37550,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-05,pfizer_biontech,fully_vaccinated,0,0,44621,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-06,pfizer_biontech,fully_vaccinated,0,0,46150,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-07,pfizer_biontech,fully_vaccinated,0,0,46422,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-08,pfizer_biontech,fully_vaccinated,0,0,55122,0,NA,0.14,0.25,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-09,pfizer_biontech,fully_vaccinated,0,0,66265,0,NA,0.14,0.21,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-10,pfizer_biontech,fully_vaccinated,0,0,76434,0,NA,0.14,0.18,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-11,pfizer_biontech,fully_vaccinated,1,1,87714,1.14,NA,0.29,0.33,100,8.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-12,pfizer_biontech,fully_vaccinated,0,1,97274,0,NA,0.29,0.3,NA,8.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-13,pfizer_biontech,fully_vaccinated,0,1,98712,0,NA,0.29,0.29,0,7.14,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-14,pfizer_biontech,fully_vaccinated,1,2,99137,1.01,NA,0.29,0.29,50,12.5,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-15,pfizer_biontech,fully_vaccinated,0,2,106863,0,NA,0.29,0.27,0,11.11,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-16,pfizer_biontech,fully_vaccinated,0,2,115232,0,NA,0.29,0.25,0,9.52,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-17,pfizer_biontech,fully_vaccinated,0,2,123234,0,NA,0.29,0.24,0,9.09,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-18,pfizer_biontech,fully_vaccinated,1,3,132917,0.75,NA,0.14,0.11,50,12.5,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-19,pfizer_biontech,fully_vaccinated,0,3,140736,0,NA,0.29,0.21,0,10.71,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-20,pfizer_biontech,fully_vaccinated,0,3,141806,0,NA,0.71,0.5,0,10.34,21.43,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-21,pfizer_biontech,fully_vaccinated,0,3,142185,0,NA,0.71,0.5,0,10,21.43,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-22,pfizer_biontech,fully_vaccinated,1,4,147382,0.68,NA,0.71,0.48,50,12.5,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-23,pfizer_biontech,fully_vaccinated,3,7,152575,1.97,NA,0.71,0.47,50,18.42,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-24,pfizer_biontech,fully_vaccinated,0,7,157999,0,NA,0.71,0.45,0,17.95,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-25,pfizer_biontech,fully_vaccinated,1,8,163461,0.61,NA,0.71,0.43,100,20,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-26,pfizer_biontech,fully_vaccinated,0,8,167086,0,NA,0.57,0.34,NA,20,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-27,pfizer_biontech,fully_vaccinated,0,8,167658,0,NA,0.14,0.08,NA,20,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-02-28,pfizer_biontech,fully_vaccinated,0,8,168001,0,NA,0.14,0.08,0,19.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-01,pfizer_biontech,fully_vaccinated,0,8,170435,0,NA,0.14,0.08,0,19.05,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-02,pfizer_biontech,fully_vaccinated,0,8,173796,0,NA,0.14,0.08,0,17.78,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-03,pfizer_biontech,fully_vaccinated,0,8,178239,0,NA,0.14,0.08,0,16.67,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-04,pfizer_biontech,fully_vaccinated,1,9,183227,0.55,NA,0.14,0.08,50,18,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-05,pfizer_biontech,fully_vaccinated,0,9,187905,0,NA,0.14,0.07,0,17.65,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-06,pfizer_biontech,fully_vaccinated,0,9,188869,0,NA,0.29,0.15,0,17.31,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-07,pfizer_biontech,fully_vaccinated,0,9,188999,0,NA,0.29,0.15,0,16.98,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-08,pfizer_biontech,fully_vaccinated,0,9,191724,0,NA,0.14,0.07,NA,16.98,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-09,pfizer_biontech,fully_vaccinated,1,10,194645,0.51,NA,0.29,0.15,100,18.52,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-10,pfizer_biontech,fully_vaccinated,0,10,196591,0,NA,0.29,0.15,0,18.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-11,pfizer_biontech,fully_vaccinated,0,10,199277,0,NA,0.29,0.15,0,17.54,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-12,pfizer_biontech,fully_vaccinated,1,11,202199,0.49,NA,0.43,0.21,33.33,18.33,26.19,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-13,pfizer_biontech,fully_vaccinated,0,11,202614,0,NA,0.29,0.14,0,18.03,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-14,pfizer_biontech,fully_vaccinated,0,11,202728,0,NA,0.43,0.21,0,16.92,16.67,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-15,pfizer_biontech,fully_vaccinated,1,12,205669,0.49,NA,0.57,0.28,50,17.91,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-16,pfizer_biontech,fully_vaccinated,0,12,211121,0,NA,0.57,0.27,0,17.65,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-17,pfizer_biontech,fully_vaccinated,1,13,218315,0.46,NA,0.57,0.26,33.33,18.31,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-18,pfizer_biontech,fully_vaccinated,1,14,225771,0.44,NA,0.57,0.25,25,18.67,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-19,pfizer_biontech,fully_vaccinated,1,15,231003,0.43,NA,0.57,0.25,33.33,19.23,27.38,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-20,pfizer_biontech,fully_vaccinated,0,15,232152,0,NA,0.71,0.31,0,18.29,34.52,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-21,pfizer_biontech,fully_vaccinated,0,15,232430,0,NA,0.57,0.25,0,18.07,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-22,pfizer_biontech,fully_vaccinated,1,16,236951,0.42,NA,0.57,0.24,100,19.05,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-23,pfizer_biontech,fully_vaccinated,1,17,243374,0.41,NA,0.43,0.18,50,19.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-24,pfizer_biontech,fully_vaccinated,0,17,250124,0,NA,0.43,0.17,NA,19.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-25,pfizer_biontech,fully_vaccinated,1,18,256019,0.39,NA,0.43,0.17,100,20.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-26,pfizer_biontech,fully_vaccinated,0,18,262758,0,NA,0.57,0.22,NA,20.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-27,pfizer_biontech,fully_vaccinated,0,18,264075,0,NA,0.43,0.16,0,20.22,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-28,pfizer_biontech,fully_vaccinated,0,18,264278,0,NA,0.43,0.16,0,19.78,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-29,pfizer_biontech,fully_vaccinated,2,20,271401,0.74,NA,0.57,0.21,100,21.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-30,pfizer_biontech,fully_vaccinated,0,20,280006,0,NA,0.71,0.25,0,21.28,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-03-31,pfizer_biontech,fully_vaccinated,0,20,288756,0,NA,0.71,0.25,0,20.83,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-01,pfizer_biontech,fully_vaccinated,2,22,298871,0.67,NA,0.71,0.24,66.67,22.22,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-02,pfizer_biontech,fully_vaccinated,1,23,301770,0.33,NA,0.43,0.14,33.33,22.55,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-03,pfizer_biontech,fully_vaccinated,0,23,303167,0,NA,0.43,0.14,0,21.7,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-04,pfizer_biontech,fully_vaccinated,0,23,303829,0,NA,0.43,0.14,0,21.3,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-05,pfizer_biontech,fully_vaccinated,0,23,305706,0,NA,0.14,0.05,0,20.72,4.76,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-06,pfizer_biontech,fully_vaccinated,0,23,318443,0,NA,0.29,0.09,0,20.35,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-07,pfizer_biontech,fully_vaccinated,0,23,332397,0,NA,0.29,0.09,0,20,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-08,pfizer_biontech,fully_vaccinated,0,23,346598,0,NA,0.57,0.16,0,19.17,12.86,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-09,pfizer_biontech,fully_vaccinated,2,25,357508,0.56,NA,0.71,0.2,50,20.16,20,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-10,pfizer_biontech,fully_vaccinated,0,25,359426,0,NA,1,0.28,0,19.84,29.52,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-11,pfizer_biontech,fully_vaccinated,2,27,360531,0.55,NA,1,0.28,40,20.61,29.52,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-12,pfizer_biontech,fully_vaccinated,1,28,369521,0.27,NA,1.14,0.31,50,21.05,31.91,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-13,pfizer_biontech,fully_vaccinated,2,30,380961,0.52,NA,0.86,0.23,66.67,22.06,24.76,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-14,pfizer_biontech,fully_vaccinated,0,30,392802,0,NA,1.14,0.29,0,21.9,34.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-15,pfizer_biontech,fully_vaccinated,1,31,404012,0.25,NA,1,0.25,16.67,21.68,42.86,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-16,pfizer_biontech,fully_vaccinated,0,31,414616,0,NA,1.43,0.34,0,20.95,43.88,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-17,pfizer_biontech,fully_vaccinated,2,33,416352,0.48,NA,1.14,0.27,66.67,21.85,34.35,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-18,pfizer_biontech,fully_vaccinated,1,34,417254,0.24,NA,1.14,0.27,100,22.37,34.35,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-19,pfizer_biontech,fully_vaccinated,4,38,427776,0.94,NA,1.14,0.27,57.14,23.9,39.12,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-20,pfizer_biontech,fully_vaccinated,0,38,438705,0,NA,1.29,0.29,0,23.6,42.69,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-21,pfizer_biontech,fully_vaccinated,0,38,448901,0,NA,1,0.22,0,23.46,33.16,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-22,pfizer_biontech,fully_vaccinated,1,39,457930,0.22,NA,0.86,0.19,50,23.78,18.88,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-23,pfizer_biontech,fully_vaccinated,1,40,466312,0.21,NA,0.57,0.12,25,23.81,16.43,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-24,pfizer_biontech,fully_vaccinated,0,40,468043,0,NA,0.57,0.12,0,23.67,16.43,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-25,pfizer_biontech,fully_vaccinated,0,40,470095,0,NA,0.71,0.15,0,23.12,18.81,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-26,pfizer_biontech,fully_vaccinated,2,42,476093,0.42,NA,0.86,0.18,40,23.6,18.81,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-27,pfizer_biontech,fully_vaccinated,0,42,483516,0,NA,0.71,0.15,0,23.2,15.24,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-28,pfizer_biontech,fully_vaccinated,1,43,490697,0.2,NA,0.86,0.18,16.67,22.99,20,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-29,pfizer_biontech,fully_vaccinated,2,45,499027,0.4,NA,1,0.2,50,23.56,27.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-04-30,pfizer_biontech,fully_vaccinated,0,45,503476,0,NA,0.86,0.17,0,23.2,24.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-01,pfizer_biontech,fully_vaccinated,1,46,506100,0.2,NA,1,0.2,33.33,23.35,29.05,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-02,pfizer_biontech,fully_vaccinated,1,47,506713,0.2,NA,0.86,0.17,50,23.62,26.67,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-03,pfizer_biontech,fully_vaccinated,1,48,512136,0.2,NA,0.86,0.17,20,23.53,26.67,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-04,pfizer_biontech,fully_vaccinated,1,49,522116,0.19,NA,1,0.19,33.33,23.67,40.95,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-05,pfizer_biontech,fully_vaccinated,0,49,534832,0,NA,0.86,0.16,0,23.22,36.19,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-06,pfizer_biontech,fully_vaccinated,2,51,548569,0.36,NA,1,0.18,50,23.72,36.19,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-07,pfizer_biontech,fully_vaccinated,1,52,561562,0.18,NA,0.86,0.15,100,24.07,33.33,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-08,pfizer_biontech,fully_vaccinated,0,52,565511,0,NA,0.71,0.13,0,23.85,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-09,pfizer_biontech,fully_vaccinated,2,54,566868,0.35,NA,0.71,0.13,50,24.32,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-10,pfizer_biontech,fully_vaccinated,0,54,586407,0,NA,0.43,0.07,0,24.22,21.43,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-11,pfizer_biontech,fully_vaccinated,0,54,608146,0,NA,0.29,0.05,0,23.89,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-12,pfizer_biontech,fully_vaccinated,0,54,631238,0,NA,0.29,0.05,0,23.58,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-13,pfizer_biontech,fully_vaccinated,0,54,640569,0,NA,0,0,0,23.38,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-14,pfizer_biontech,fully_vaccinated,0,54,658117,0,NA,0.14,0.02,0,23.08,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-15,pfizer_biontech,fully_vaccinated,0,54,662137,0,NA,0.14,0.02,NA,23.08,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-16,pfizer_biontech,fully_vaccinated,0,54,664709,0,NA,0.14,0.02,0,22.98,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-17,pfizer_biontech,fully_vaccinated,1,55,687877,0.15,NA,0.14,0.02,20,22.92,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-18,pfizer_biontech,fully_vaccinated,0,55,713247,0,NA,0.29,0.04,0,22.36,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-19,pfizer_biontech,fully_vaccinated,0,55,737640,0,NA,0.43,0.06,0,22.18,21.9,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-20,pfizer_biontech,fully_vaccinated,0,55,761863,0,NA,0.43,0.06,0,22.09,21.9,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-21,pfizer_biontech,fully_vaccinated,1,56,784354,0.13,NA,0.43,0.05,33.33,22.22,26.19,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-22,pfizer_biontech,fully_vaccinated,1,57,789939,0.13,NA,0.57,0.07,100,22.53,30.95,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-23,pfizer_biontech,fully_vaccinated,0,57,791588,0,NA,0.57,0.07,0,22.44,30.95,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-24,pfizer_biontech,fully_vaccinated,1,58,802780,0.12,NA,0.71,0.09,50,22.66,34.52,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-25,pfizer_biontech,fully_vaccinated,1,59,830911,0.12,NA,1,0.12,33.33,22.78,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-26,pfizer_biontech,fully_vaccinated,0,59,859226,0,NA,0.86,0.1,0,22.69,29.76,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-27,pfizer_biontech,fully_vaccinated,1,60,883947,0.11,NA,1.14,0.13,25,22.73,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-28,pfizer_biontech,fully_vaccinated,3,63,908717,0.33,NA,1.14,0.13,100,23.6,41.67,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-29,pfizer_biontech,fully_vaccinated,0,63,919357,0,NA,1,0.11,0,23.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-30,pfizer_biontech,fully_vaccinated,2,65,924508,0.22,NA,1,0.11,100,24.07,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-05-31,pfizer_biontech,fully_vaccinated,1,66,951086,0.11,NA,1,0.11,33.33,24.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-01,pfizer_biontech,fully_vaccinated,0,66,977554,0,NA,0.86,0.09,NA,24.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-02,pfizer_biontech,fully_vaccinated,0,66,1000734,0,NA,0.86,0.09,0,24.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-03,pfizer_biontech,fully_vaccinated,1,67,1019060,0.1,NA,0.57,0.06,100,24.36,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-04,pfizer_biontech,fully_vaccinated,2,69,1038033,0.19,NA,0.57,0.05,66.67,24.82,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-05,pfizer_biontech,fully_vaccinated,0,69,1050334,0,NA,0.71,0.07,0,24.64,45.24,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-06,pfizer_biontech,fully_vaccinated,0,69,1054639,0,NA,1,0.09,0,24.56,54.76,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-07,pfizer_biontech,fully_vaccinated,1,70,1070789,0.09,NA,1,0.09,100,24.82,54.76,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-08,pfizer_biontech,fully_vaccinated,1,71,1088438,0.09,NA,0.71,0.07,50,25,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-09,pfizer_biontech,fully_vaccinated,2,73,1105079,0.18,NA,0.71,0.06,66.67,25.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-10,pfizer_biontech,fully_vaccinated,1,74,1118429,0.09,NA,0.86,0.08,100,25.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-11,pfizer_biontech,fully_vaccinated,0,74,1132591,0,NA,0.71,0.06,NA,25.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-12,pfizer_biontech,fully_vaccinated,0,74,1142516,0,NA,0.57,0.05,0,25.61,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-13,pfizer_biontech,fully_vaccinated,1,75,1147702,0.09,NA,0.29,0.03,50,25.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
2021-06-14,pfizer_biontech,fully_vaccinated,0,75,1159330,0,NA,0.14,0.01,0,25.6,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-10_07-50-19
